LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,LPlin_rmsdmag,LPlin_chi2dof,LPlin_chi2dofR,LPmean_rmsdmag,LPmean_chi2dof,LPmean_chi2dofR,Lmmax,Lampl,NdataZTF,ZPztf_rmsdmag,ZPztf_chi2dof,ZPztf_chi2dofR,ZPmean_rmsdmag,ZPmean_chi2dof,ZPmean_chi2dofR,Zmmax,Zampl,Lindicator,Llimit,Zindicator,Zlimit,LC TYPE
7300636,0.2930092318337382,0.2930108349659803,0.2930100333998592,1.0000054712687108,200.0,0.0801707170321855,0.6477517870922819,0.7647688246074787,0.0831550458879881,0.6717497676842155,0.7714553722621934,15.905282937401932,0.424590694729325,2340,0.0491070631525062,2.204476798023102,1.3332106819803369,0.0503320469540607,2.4511996867945824,1.363065984945374,15.865495762213252,0.3950786477808972,1,0.25,0.0,0.25,2
7322101,0.3019923583486248,0.3019919596493402,0.3019921589989825,0.999998679770287,244.0,0.0767248322757425,0.5834262335277511,0.7049448320716523,0.0784781267700327,0.5848426755609651,0.7106844259617897,15.783762961796112,0.4691331825034144,1734,0.0406746362537225,2.470791894128914,1.4492486880351418,0.0402726909030983,2.427053495447933,1.4261056983633975,15.740277400573364,0.4625961647164036,0,0.25,0.0,0.25,2
7336579,0.2648855941623274,0.2648852466891511,0.2648854204257392,0.9999986882141424,533.0,0.1018894542673431,1.683377193631181,0.965053727339059,0.1047980755170141,1.6850444286941446,0.976452808822662,15.769202210820808,0.3760322787329393,585,0.0588070504342815,3.148094982303823,1.7233010980285566,0.0558390652167915,3.051349550413234,1.6511195093855715,15.771661956400628,0.335747532470517,1,0.25,0.0,0.25,2
7337289,0.4041147284053354,0.4041142858671501,0.4041145071362427,0.9999989049194344,552.0,0.1667657244405344,4.365359376050032,1.7444553677164412,0.1679210934992016,4.365228715848701,1.7487665588585102,15.533001347226184,0.3734282268600175,545,0.0934295991101461,13.04505396569208,3.026786124938302,0.0939438693132319,13.045953919822333,3.031016373301638,15.484014913103268,0.3769747207333029,1,0.25,0.0,0.25,2
7344401,0.3302008586782212,0.3302276034146698,0.3302142310464455,1.0000809953570555,397.0,0.139996072243672,5.903437782951681,1.805238315676079,0.225230257440101,9.55829966312918,2.320027474134737,15.149594521392135,0.3561457784287345,1704,0.0675914129766794,9.26621323384165,1.9675202239629768,0.1223499384884787,19.448973289403725,3.398937972356346,15.120349868250756,0.3438459793099095,0,0.25,0.0,0.25,2
7475626,0.3175311485080777,0.3175322808700113,0.3175317146890445,1.0000035661444204,680.0,0.0730858206097345,4.547184650951939,1.5441658450710307,0.0737177887078575,4.630352848710504,1.6129078281776836,14.84295939310958,0.3513269462278039,449,0.0522541988409215,2.542164473909947,1.4522012818123626,0.054307578870943,2.5688933542815007,1.5068304661886618,14.786512202227565,0.3419453147653613,0,0.25,0.0,0.25,2
7555727,0.9901400506791118,0.3930139643731475,0.6915770075261297,0.3969276508950318,260.0,0.3992355941137302,7.623047069414055,2.9321446202125223,0.7575925712483619,11.981596352077426,4.010026002367041,15.544963736955635,0.315011583004253,828,0.1241707109621133,12.477230922392517,3.0688352205249108,2.530718946572232,90.02606187039487,13.598292069032954,15.529641045729566,0.3254386162963385,0,0.25,0.0,0.25,2
7580734,0.3149563765488014,0.3149574922947732,0.3149569344217873,1.0000035425413007,387.0,0.1699028883553163,4.106896014725137,2.037297113613449,0.1683427524109647,4.1236320194259655,2.0589679197703417,15.462271220084649,0.3764111593153938,343,0.1376904737554211,13.9644806661696,4.070848766236142,0.1377831766377501,13.990685241440508,4.069762000986419,15.448057054227942,0.3769464054853202,1,0.25,0.0,0.25,2
7723123,0.4000543362721951,0.9976161968099024,0.6988352665410487,2.4937017458826616,451.0,0.0919214996776329,2.737159651495609,1.429049181477465,0.9436408676425412,33.0375530472421,6.880204858556178,15.292802678512944,0.404244925183665,68,0.0005542275523677,61.141387117563895,7.955565881608642,0.3898652905124182,77.64227225640161,7.769639760078124,-182.2145583780724,197.81287312154987,0,0.25,0.0,0.25,2
7736895,0.2869741378113968,0.2869780226676158,0.2869760802395064,1.0000135373042625,354.0,0.1069464365831059,1.831973808054311,1.1918310045598153,0.1110370318284286,2.0332500977503347,1.2176470326502893,15.3636433791067,0.3171108627927896,264,0.0399401989146326,2.0971638753014665,1.109800896354386,0.0553742031256253,2.6366587082693957,1.486889641635568,15.306368344184529,0.348715696354823,1,0.25,0.0,0.25,2
