LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,LPlin_rmsdmag,LPlin_chi2dof,LPlin_chi2dofR,LPmean_rmsdmag,LPmean_chi2dof,LPmean_chi2dofR,Lmmax,Lampl,NdataZTF,ZPztf_rmsdmag,ZPztf_chi2dof,ZPztf_chi2dofR,ZPmean_rmsdmag,ZPmean_chi2dof,ZPmean_chi2dofR,Zmmax,Zampl,Lindicator,Llimit,Zindicator,Zlimit,LC TYPE
3441938,0.4831499383584497,0.483140791515096,0.4831453649367729,0.9999810683131104,283.0,0.0714339805722036,1.86882805775156,1.1331988422213466,0.0745198939020462,2.183484143059227,1.2078861031590369,15.882904488354695,0.9660116746872324,599,0.0347806067018118,18.130077848100427,2.223907601148721,0.0373882194609889,19.46845145723769,2.3335867818818925,15.79862330926639,1.0068441335248792,0,0.25,0.0,0.25,1
3442109,0.590890376947963,0.590889643220813,0.590890010084388,0.9999987582685748,191.0,0.0258917387451198,4.694861328469226,1.0815678744761987,0.0263560615641557,4.707500978645716,1.061410437355615,14.600724334687524,0.6739286770252964,645,0.0231297989329567,5.547359289770979,1.773552478191288,0.0229277047596312,5.380823393009639,1.7639063682690996,14.07749034419544,0.9533372730049016,0,0.25,0.0,0.25,1
3453897,0.5515374578744037,0.5515490978215667,0.5515432778479852,1.0000211045451162,272.0,0.0478302985258596,1.626531652865082,1.077505005691788,0.0623662706587177,2.732094003544238,1.2871117960631755,15.304011224174904,0.7394398011120664,188,0.0260191669744805,3.406229160316741,1.4157143212937058,0.0234917231314565,2.9584147241800167,1.2974402642144471,15.238178931140531,0.7627998948102075,0,0.25,0.0,0.25,1
3466279,0.487819182554595,0.4878206467970318,0.4878199146758134,1.0000030016089756,222.0,0.02894042718541,2.2843309442313493,0.8961535805448406,0.0283063613931361,2.2049493296047755,0.9544909076719552,15.000564493914386,1.1062253109955904,664,0.024630592631348,8.253850761619937,1.8117034450404212,0.0247866077870406,8.759621230289904,1.8160973083953549,14.926805382440255,1.0605702479280126,1,0.25,1.0,0.25,1
3469698,0.5344710340066283,0.5344747365143498,0.5344728852604891,1.0000069274244738,259.0,0.0472718489915813,1.603122805297868,0.961119563626838,0.0440825861878076,1.5700102016837671,0.9504846928826592,15.30211623710992,0.9352612847514176,1310,0.0229013802048063,3.007829166926752,1.3624075085714753,0.0238090910122309,3.68012856497544,1.417126766441494,15.297241341365076,0.9090684813838495,0,0.25,0.0,0.25,1
3481248,0.5562919290224531,0.5562871142698447,0.5562895216461489,0.9999913449173766,251.0,0.028282860867162,2.572274395507062,1.2032690141581617,0.029485582426375,3.0988695863539064,1.2931649416490698,14.605228055827004,0.7571092816149818,1277,0.0252659630935438,4.438431298849211,1.3823287756461005,0.024455115773846,4.822857688827507,1.337514389143832,14.545783440624083,0.7486975870984764,0,0.25,0.0,0.25,1
3491287,0.4909858899919556,0.4909944655191435,0.4909901777555495,1.000017465934078,483.0,0.0473456927972117,4.084159441266045,1.4370381097087404,0.0530582553236951,4.95409437187676,1.48470556425217,15.253556014449916,0.938027763876036,467,0.0603406280593426,39.81665238451498,3.8122916579606647,0.0636997526514763,46.53322677194441,3.9448569144794106,15.28122899435187,0.7983393155332337,1,0.25,0.0,0.25,1
3498187,3498187.0,0.623536125212008,0.0,0.311768062606004,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.25,1
3507643,0.8011403210929986,0.8011313249539993,0.801135823023499,0.9999887708323218,461.0,0.0694536270733161,7.3277060274537185,1.646907738682017,0.0675648714964448,7.402852823139347,1.6442451758350112,14.681514628077773,0.3721438658624052,276,0.0257903890798366,1.26951751663666,0.8974874238863306,0.026689514357047,1.3376465100169888,0.9267534853155998,14.533199621681671,0.4265930521480179,1,0.25,0.0,0.25,1
3511281,0.5476087577414191,0.5476182645222949,0.547613511131857,1.0000173605347638,449.0,0.1231018457245816,1.253710062673708,0.9554898868577736,0.1152602356593476,1.3690167751056328,0.8667246245570132,16.432416176961134,0.6680901539316224,270,0.0521326515153778,13.113250493550836,2.3227071055659403,0.0508943548501654,14.108169936820746,2.2765078198381605,16.389339856385355,0.7529297100461392,1,0.25,0.0,0.25,1
3512757,0.5198343131843113,0.5198341893115417,0.5198342512479265,0.9999997617072084,238.0,0.1579101494058962,3.7126512040823383,1.4473704896185744,0.157639581623916,3.713044264703152,1.4468755516522134,16.262974805505422,0.8011806352523685,613,0.0753395255181825,17.167146919223935,2.8271248412866004,0.0753587173468319,17.157218472540414,2.8290389264318296,16.273789229463993,0.6666701913079969,0,0.25,1.0,0.25,1
3526221,0.6732514892571759,0.6732541198025438,0.6732528045298598,1.000003907225472,305.0,0.0961842842515979,0.622588096970526,0.7605780586603298,0.0963338785823903,0.6177904953153943,0.749397917872478,16.302439908305182,0.5478275585700061,672,0.0293843278034404,1.8762579631054208,1.0178812159245123,0.0305768193352778,2.01499970248325,1.0536636319779755,16.22888510115285,0.5419687580592303,0,0.25,1.0,0.25,1
3531461,3531461.0,0.5246161980417242,0.0,0.2623080990208621,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,1
3540655,0.5874169330400368,0.5874225981099281,0.5874197655749824,1.0000096440357311,271.0,0.0476088266306906,0.9994164921816132,0.859022598327556,0.0465314742452979,0.9639596888536568,0.8989810434897801,15.296380764726894,0.6425122481509327,748,0.0233295271499786,2.1764265844804864,1.0398747962069577,0.0233466302463727,2.268393658460143,1.0441449276324488,15.24063157204596,0.6277031162448434,0,0.25,0.0,0.25,1
3541085,0.5274752833983789,0.52749127756117,0.5274832804797744,1.0000303221085318,288.0,0.0638034573822894,0.9364605664029656,0.941749352448102,0.068182137456288,1.4883456527711445,0.9547844133975144,15.834868147530797,0.9248774614261226,706,0.0243237314113439,3.118133746928308,1.41308557243904,0.0333997013394628,10.155487846495468,1.9365307594953391,15.783253660942034,0.9089843260734548,0,0.25,0.0,0.25,1
