mean,median,std,amin,amax,skew,kurtosis,Amplitude
16.178643397769687,16.0437279,0.49065682444314,15.2948895,17.2743149,0.30237181633619203,-1.2265795166176912,1.9794254000000002
16.918598417948715,16.9748058,0.27605208146054216,16.4291401,17.3510799,-0.17195126969638846,-1.230565143416849,0.921939799999997
15.694814158333333,15.4533205,0.4473033571813306,15.0096912,16.8067474,0.27885536324057086,-1.2361862191660073,1.7970561999999983
14.923299212130326,14.9976263,0.3136626549062383,13.5419044,15.6021185,-0.4183633150739695,-0.6936407098656527,2.0602140999999996
14.282951939465102,14.3452034,0.3207848330404651,13.4890127,15.4895029,-0.32144647949978183,-0.7321886074712576,2.0004901999999998
16.165639269289827,16.20941445,0.4133136048053506,15.4284925,17.3693733,0.2855383781622325,-0.8911946974380336,1.9408807999999986
16.344086390848585,16.0342064,0.44020478337786745,15.3968296,17.8483658,0.18650403635748797,-1.737030685200583,2.4515361999999996
15.257171746539962,15.31491565,0.32031945159599995,14.2756519,16.5791893,-0.4202270840810602,-0.33671593292492563,2.3035373999999997
15.246134625665858,15.2370892,0.17207199711785817,14.614912,16.470787,0.5740324877049134,1.4014664291843921,1.855875000000001
15.387684665144457,15.47762345,0.3370864261824482,14.5456066,16.3890953,-0.5444060222603277,-0.5243211530478153,1.8434887000000018
16.000703196545107,15.99617335,0.2265377690232232,15.549016,17.1007004,0.22289205593097727,-0.6787480635889231,1.551684400000001
15.228223319958955,15.255147,0.2848603892176725,14.7728729,16.2808266,1.2240440400009747,1.754221369374548,1.5079537000000016
16.746872621772752,16.7853661,0.28085837034626304,15.7778883,17.7243729,-0.23901465129234994,-0.7995569536755363,1.946484599999998
15.000634642497754,15.0234671,0.1986050895940331,14.5181217,15.4986238,-0.04197334309014691,-1.2977022479367286,0.9805021000000007
15.216598269642859,15.1944876,0.2101415158383567,14.8228321,15.6641932,0.2619891057291276,-0.9563736328619488,0.8413611000000003
15.821890789473684,15.8716922,0.34559123717783313,15.2608671,16.3581486,-0.24929597040918805,-1.1185253312744228,1.0972814999999994
16.450417807342657,16.565184600000002,0.38045954417716205,15.587285,17.0502205,-0.48023555995497447,-0.6748632872988458,1.4629354999999986
16.0888060587108,16.08922955,0.2632556915780534,14.9277992,16.6879234,-0.02702370969199091,-0.13767151875900696,1.7601241999999981
16.45171098116386,16.4398499,0.2123148665109465,15.9938908,16.9271622,0.22533324997400214,-0.7114031476607106,0.9332714000000006
15.923913584931508,15.907052,0.21434529148774908,15.1081123,16.3966026,0.2379560911908241,-0.33248028590589973,1.2884903000000012
15.547646136079544,15.56331445,0.11325373166279627,15.0622025,15.8621483,-0.31963474890089744,-0.7202642606515859,0.7999457999999997
14.902857886618445,14.8564701,0.1832880789989474,14.6154804,15.3517599,0.4957549513005052,-0.9478369488751288,0.7362795000000002
14.678204342076501,14.6776056,0.24873344666636008,14.1307831,15.2054253,0.12776588566653863,-0.7755882567162717,1.0746421999999995
14.709506126346511,14.7089071,0.17558246427084967,13.8215151,15.8927574,0.13048815113369727,-0.5093358217728023,2.0712423000000015
15.047360225636673,14.8913412,0.43847600923543495,14.2997122,15.9913797,0.4152153163470499,-1.188446018386041,1.6916674999999994
15.158909841016548,14.981280850000001,0.37744688866628157,14.5657225,15.9797516,0.20933561185323532,-1.5858075350944414,1.4140291000000005
15.402690307720977,15.3909426,0.21861168161521888,14.9425335,15.8798132,0.15996791426678975,-0.9088126889866022,0.9372796999999995
15.074717012253142,15.09810685,0.39091581741886433,14.3238935,16.4700012,0.33229775116777915,-0.8147735452045741,2.146107699999998
17.356058854059718,17.3041725,0.5261447556267602,16.3463326,18.5451546,0.21007734705361653,-1.1579647490952294,2.198822
15.155945879114585,15.1427312,0.16920222619179953,14.5638809,16.1664963,0.4906262990719997,-0.14183434725044997,1.6026153999999995
15.66049452167102,15.6735296,0.2849543671429082,14.968256,16.3394814,-0.06742340749206448,-0.7880728835013153,1.3712254000000001
16.33419350097636,16.4147167,0.3447102167808358,15.5011168,17.1497631,-0.5489372384335272,-0.5850267816915031,1.6486463000000011
15.715652281809554,15.6942492,0.20987437365920306,13.9212999,16.6445503,-0.10091702212254222,3.097168951405102,2.7232503999999995
15.982031216000001,16.0797501,0.39774236251440737,15.4079905,16.4788094,-0.2150140729328199,-1.5389765365719121,1.070818899999999
15.62419218024316,15.6176381,0.09492023480943172,15.4165325,16.0143776,1.562252188019459,3.092428356799071,0.5978450999999989
15.287000300449774,15.2535429,0.19036545386450007,14.9500446,15.8642206,0.8031667664221692,0.3084560252109303,0.9141759999999994
17.992892203744802,17.63067245,0.5598023016857833,16.802681,19.0566254,0.1397679882542332,-1.6720683891445056,2.2539444000000017
16.85875956692073,16.8532772,0.17494767593061733,15.8286829,17.262104,-0.24670242847683727,0.5309114498620278,1.4334211000000003
16.611072565686946,16.6405754,0.2863815041268384,15.6595888,17.2322159,-0.33947654483370737,-0.23784010952296475,1.5726271
15.37238519728752,15.3896866,0.29200741838086214,14.8072653,16.0270214,-0.0007637541787622922,-0.8053107561778874,1.2197560999999997
15.848334317758368,15.8522086,0.17784843754995502,15.1186562,17.1509647,0.45294892027145256,1.2578617333981121,2.032308499999999
15.749674625799999,15.548997400000001,0.5964635136907716,14.6765566,16.9160576,0.2752531095687789,-1.2203801521390216,2.239500999999999
15.978195223233795,15.9861574,0.35350753433841475,15.3312521,17.0961685,0.32560383513180763,-0.7632923165341396,1.7649164000000006
16.304141372760512,16.3352966,0.13409358890845063,15.9786024,17.2643127,0.25874535644068014,3.694738350704803,1.2857103000000016
16.299757756420235,16.23531155,0.4578657759973578,15.4633226,17.3576355,0.3217266262990978,-0.8758804102808431,1.894312900000001
16.517446238,16.49041655,0.17313907400975637,16.0690899,16.9930916,0.29030377280365016,-1.0761879372962055,0.924001699999998
15.965158214285715,15.9239616,0.15379354715806054,15.7912197,16.5374184,2.1018116766027037,3.9357474660851226,0.7461987000000008
15.799136236634531,15.7857008,0.2424194287874724,15.3654423,16.4211388,0.31966091982567785,-0.95485085855662,1.0556965000000016
16.819202149090906,16.9324112,0.36132132498958336,15.7987852,17.2671413,-1.4868077768165757,1.5358924185913123,1.4683560999999994
16.006173603225804,16.0499992,0.29788694467376736,15.3578796,16.724781,-0.18187589178503133,-0.8363216419766992,1.3669013999999997
