LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,LPlin_rmsdmag,LPlin_chi2dof,LPlin_chi2dofR,LPmean_rmsdmag,LPmean_chi2dof,LPmean_chi2dofR,Lmmax,Lampl,NdataZTF,ZPztf_rmsdmag,ZPztf_chi2dof,ZPztf_chi2dofR,ZPmean_rmsdmag,ZPmean_chi2dof,ZPmean_chi2dofR,Zmmax,Zampl,Lindicator,Llimit,Zindicator,Zlimit,Chi_diff_LINEAR,Chi_diff_ZTF,Ampl_diff
62892,0.5307759730778523,0.5307852173375345,0.5307805952076934,1.0,276.0,0.1085439890937462,1.058829057920708,0.934726977457124,0.1140015134573838,1.1243732456900877,0.963492577571075,16.078712519761073,0.6244823206034198,734,0.0670264232265042,19.368093561935734,3.13743611116161,0.069562136642721,19.794605865368,3.288504728005757,15.961734669850674,0.6416511033575034,1,0.25,0.0,0.25,0.028765600113951,0.1510686168441473,0.017
163933,0.3396292411099429,0.3396262920836261,0.3396277665967845,1.0,306.0,0.0641854380033,0.972500591379418,0.8828426708630678,0.0665177853135374,1.048724311651954,0.9219131534773366,15.312968274221628,0.4498546888471519,43,0.0254658659378393,0.9868951550322788,1.0506065529826776,0.0240813667949258,0.9918885113923628,1.0020863256268977,15.262747228166353,0.4634868527669322,1,0.25,0.0,0.25,0.0390704826142688,-0.0485202273557798,0.014
523832,0.3723760870284224,0.3723835705259271,0.3723798287771747,1.0,251.0,0.1010448883475587,1.778302212151736,1.177467020235968,0.1036229631507205,1.9147598138075863,1.2499988354256963,15.359443846506396,0.4204975583093819,42,0.0306706527576538,2.5934666253502905,1.2551453988072645,0.0273011237030555,2.8184179214863465,1.131261171304479,15.358162917761328,0.4345390631053405,1,0.25,0.0,0.25,0.0725318151897282,-0.1238842275027856,0.014
813450,0.5893888905493893,0.589389666396926,0.5893892784731576,1.0,221.0,0.1309893788177964,1.978569718799508,1.3242423445854643,0.13119157868905,1.9809404348166624,1.3339481393828585,15.911587036366392,0.6996728936247099,743,0.0229784067492033,1.6038550054737992,1.0062883645309266,0.0228729969220614,1.606273395508943,0.994424579866124,15.902660976889402,0.6520624421389858,0,0.25,1.0,0.25,0.0097057947973941,-0.0118637846648026,0.048
966279,0.5172787364691656,0.5172699624272534,0.5172743494482095,1.0,330.0,0.0895796370599101,6.080173019718815,1.4648332815812284,0.09355314739857,6.399418244103464,1.448434318032456,15.493954579532822,0.9231488349538068,607,0.0678849537684656,21.0853255098365,2.735971160940652,0.0651853982458177,21.951171672822024,2.628204917510889,15.540072708494034,0.8196514458394439,1,0.25,0.0,0.25,-0.0163989635487724,-0.1077662434297632,0.103
1059786,0.4635116395826462,0.4635153068311526,0.4635134732068994,1.0,549.0,0.0563752869126545,1.3686464397561298,0.9560303679178748,0.0543407469911331,1.4279011372177466,0.968126944326857,15.867726717140634,1.177256591637324,326,0.0320288434224754,8.192985236845272,2.1818094530693903,0.0339106108069746,8.50241688029048,2.24239528229588,15.84711577527115,1.1516461339608275,1,0.25,0.0,0.25,0.0120965764089822,0.0605858292264898,0.026
1092244,0.6494951654735606,0.6495567033125431,0.6495259343930518,1.0001,590.0,0.1052893518008491,2.3236681011883364,1.1614976528733698,0.1551405026508019,5.063149476702426,1.6859623170325109,16.0903036739155,0.7228091474734413,303,0.1249287471366914,36.95955094730521,3.973413793278457,0.1672827259383928,51.22985901957785,5.1420035980297,16.14759950359234,0.5726751205392766,1,0.25,0.0,0.25,0.5244646641591411,1.1685898047512433,0.15
1197898,0.3418934903747112,0.3418801370097573,0.3418868136922343,1.0,261.0,0.0718124149633108,2.032849780174563,1.179350697775039,0.1230126260180484,4.199726548243075,1.8891329672736408,14.715818899900192,0.2726237820352626,316,0.0790087737652256,3.2424673548413625,1.3568904346130688,0.0899562457910131,3.6633117606726575,1.5559349416108008,14.686668465704376,0.2745970424134416,1,0.25,0.0,0.25,0.7097822694986018,0.199044506997732,0.002
1273940,0.3823158717785848,0.3823280630108399,0.3823219673947123,1.0,324.0,0.0981004320330661,1.0272975930539432,0.9525873588516572,0.0995015704721953,1.346939284073452,0.9915188973965712,15.764619508166732,0.4020672022135514,683,0.0512751304517122,2.907590547424606,1.3466541928547835,0.0662816533431392,4.596897422274378,1.728477038286325,15.7189050455636,0.387767603325269,1,0.25,1.0,0.25,0.0389315385449139,0.3818228454315415,0.014
1332201,0.580710390169612,0.580735300509754,0.580722845339683,1.0,260.0,0.082759271138385,9.240515800302228,1.573119672246818,0.0867973173229844,9.964312427598925,1.588610491071926,15.223119112622308,0.5859638031339411,294,0.0710519126365588,18.67029507355637,3.259013588783958,0.0705078122355938,24.132267445908816,3.15973634999006,15.212243706494212,0.5808175013077364,1,0.25,0.0,0.25,0.0154908188251081,-0.0992772387938982,0.005
1390653,0.5218682579573258,0.5218713721960546,0.5218698150766903,1.0,524.0,0.0692376998171157,4.115428069608697,1.278532669741501,0.0715036664276197,4.15746775497155,1.28606107226741,15.83071182497153,1.108282829644807,461,0.0693816610844728,30.0003006751088,3.696769221889195,0.0711766230366051,31.843424285170304,3.7916044557485136,15.852038830722924,0.9458287298481468,0,0.25,1.0,0.25,0.007528402525909,0.0948352338593183,0.162
1435279,0.3818581847242311,0.381858333234867,0.381858258979549,1.0,545.0,0.1658744431696827,8.402823486149138,2.1299174682751483,0.1648880016722396,8.40298452324576,2.1197782808450456,15.548502940463766,0.4193767464777789,292,0.1479389242920303,25.79667084137253,4.267572481237632,0.1480920450888881,25.79762965216414,4.267439580777721,15.56449754729901,0.3891604639612378,1,0.25,0.0,0.25,-0.0101391874301026,-0.0001329004599117,0.03
1468233,0.3252533931303988,0.3252515894694814,0.3252524912999401,1.0,256.0,0.1142916374968487,0.8505600956252364,0.7677366164016198,0.1194010390131488,0.8555083897113187,0.7782480617913519,16.25193323637022,0.3497561214918967,394,0.0769703407080274,2.5079127497604445,1.5445181521726157,0.0767371520883775,2.533640797737012,1.4919699051250774,16.206226501392248,0.3087681865363656,1,0.25,0.0,0.25,0.010511445389732,-0.0525482470475382,0.041
1491155,0.5362456642676021,0.5362500196075692,0.5362478419375857,1.0,323.0,0.0735378507422867,1.5234227019015665,0.8456934802793152,0.0726577250358618,1.5738274374947334,0.8864604498553655,16.143501548184936,0.8863709884034598,465,0.034814223992872,6.1583817173945175,1.7433887304752749,0.0368813948378438,6.833073535707513,1.784418194965348,16.070756775917122,0.8956569654084667,1,0.25,0.0,0.25,0.0407669695760503,0.041029464490073,0.009
1520272,0.4083305427864241,0.4083177326733383,0.4083241377298812,1.0,310.0,0.1154871171868412,0.8655895441382969,0.9095799815709904,0.1292380744401097,1.0629239757871949,0.965674965142735,15.993348103192345,0.3208714750607289,583,0.0736660709711716,2.7788076685406566,1.5943522949889513,0.0781043858341045,3.51935517383628,1.6924766120651775,15.943374046829772,0.3475904340775546,1,0.25,0.0,0.25,0.0560949835717445,0.0981243170762262,0.027
1551619,0.3381476864159578,0.3381460673962601,0.338146876906109,1.0,295.0,0.0775168886145715,1.9668422074819167,1.250848730581451,0.0785867238050485,2.0083886422887045,1.2514397898776186,15.076707834872977,0.3526796194391721,612,0.0559100095886007,1.86390343132779,1.388549802505966,0.0573038450127782,1.8811482707520888,1.4224599789752186,15.04441492989504,0.3301813520692818,1,0.25,1.0,0.25,0.0005910592961675,0.0339101764692526,0.022
1553288,0.2839985385609853,0.2839993859086981,0.2839989622348417,1.0,273.0,0.1265839720744196,4.645790437389919,0.9187253175511796,0.1350109410280222,4.648965748799811,0.9420492227236194,15.654123072190888,0.2532013326109439,620,0.0633754517083872,1.420793709582531,1.0711625184788356,0.0639909700664556,1.4352126900582458,1.0899958975066926,15.610555337494366,0.2388946041806345,0,0.25,1.0,0.25,0.0233239051724397,0.0188333790278569,0.014
1559109,0.2726592181823106,0.2726592086355526,0.2726592134089316,1.0,316.0,0.0789791417270718,0.7779328217851181,0.8243456282783237,0.0789136381578672,0.77790843650657,0.8211324849470311,15.610932986193989,0.3959452214615471,708,0.0514182604920812,2.186170946858176,1.3270763008369204,0.0514588003354535,2.1865577522998487,1.3267286934514486,15.551608645016833,0.3762352498794001,0,0.25,1.0,0.25,-0.0032131433312926,-0.0003476073854717,0.02
1585633,0.4069243838313642,0.4069315869148558,0.40692798537311,1.0,432.0,0.0634297636723169,1.880868299920877,1.217112768016587,0.0848274016838224,2.6857619294004818,1.568101999268691,15.038257283807964,0.405103244766499,259,0.0431452015593508,1.801722667626799,1.3132251672492576,0.0510296907855371,2.5744265378340225,1.5434216460075252,14.989791784703836,0.4143879078376695,1,0.25,0.0,0.25,0.3509892312521041,0.2301964787582675,0.009
1615764,0.488189658491977,0.4881913595799675,0.4881905090359723,1.0,334.0,0.0525566733599612,2.993711673788145,1.4455926302171762,0.0515522788311001,2.994766824940972,1.4411029264942776,15.317763650732534,1.0718112308771597,327,0.0239310831597449,4.67229404099362,1.57865489640528,0.0263250055213653,5.368732744205344,1.7415462822146734,15.254988877408104,1.0501642164017628,1,0.25,0.0,0.25,-0.0044897037228985,0.1628913858093934,0.022
1656568,0.2765184789650196,0.2765205728222452,0.2765195258936324,1.0,188.0,0.1188746683582754,3.7076727031712817,1.754658581119648,0.1185286424430773,3.7826404878414817,1.8586837032729733,14.780870641896216,0.3242534621123454,679,0.0494141923903704,1.4208008443554636,1.137513674059569,0.0484041322039671,1.5405565027545884,1.1132264054704195,14.730049531672035,0.324831906945219,0,0.25,1.0,0.25,0.1040251221533252,-0.0242872685891495,0.001
1684856,0.5217829863408305,0.5217835363176211,0.5217832613292258,1.0,420.0,0.0621260611387144,1.6015148248264792,1.1132445173298489,0.0605805154134556,1.59753293578261,1.1172664079073995,15.567793829455164,0.8553702866854689,262,0.0292210170797763,6.935201738682457,1.840912475250581,0.0299471767480314,6.816468270373378,1.897287517203621,15.669607124725236,1.047347959882195,1,0.25,0.0,0.25,0.0040218905775506,0.0563750419530399,0.192
1720538,0.2915620066247741,0.2915607804086775,0.2915613935167258,1.0,231.0,0.1351595503433781,0.4253241506194212,0.6043716433330071,0.1412883886474403,0.4298537224684852,0.5862851881988315,16.267946336876694,0.3901949301708498,1371,0.0428658859849708,1.70139681892003,1.236140309316364,0.0434218766257088,1.7423408902948518,1.2360993376120386,16.24662295998481,0.3984748869929184,0,0.25,1.0,0.25,-0.0180864551341756,-4.097170432548758e-05,0.008
1736308,0.555848116881674,0.5558448082820322,0.5558464625818531,1.0,372.0,0.0545909074824396,2.9413718314334285,1.2516801649159734,0.0550776491033312,2.945686876985832,1.2265670030650868,15.407531331720756,0.7005526399268138,298,0.0247703474485402,5.029007649085968,1.524758939580955,0.0264456245159852,5.78243030290553,1.583383797627975,15.253598548281758,0.7996647575795848,1,0.25,0.0,0.25,-0.0251131618508866,0.0586248580470198,0.099
1749054,0.2895447831547291,0.289548978682522,0.2895468809186255,1.0,167.0,0.1688994370445207,1.319621539113684,1.121513789884858,0.171340937486584,1.3303169797675751,1.0367358426736095,16.322678652125767,0.4486280841326042,256,0.0489353160771497,2.2560069217906653,1.1644652280125696,0.0619695612798913,3.172700145951663,1.498852490376512,16.3081056965867,0.4091974572415608,1,0.25,0.0,0.25,-0.0847779472112484,0.3343872623639423,0.039
1852714,0.4549801316119604,0.454984837807107,0.4549824847095337,1.0,294.0,0.0656137720710147,3.841218767152593,1.444674467781085,0.0724654529437787,4.042077622971557,1.5031207296199571,15.5889461735539,1.1841962072190917,403,0.0551528282991097,22.22617248409109,3.4315337430309083,0.056747432478486,22.19249154990253,3.4796007676046803,15.704913886519735,0.9863502026591072,0,0.25,1.0,0.25,0.0584462618388721,0.0480670245737719,0.198
1882354,0.6950617405123017,0.695028533153758,0.6950451368330299,1.0,313.0,0.1160930752202729,2.9876948760979403,1.5106181349730932,0.137720385613623,3.92652179400084,1.7161843141291946,15.815665326645233,0.635076761195112,407,0.0602141155058107,12.959219792338644,2.839080436271633,0.0584423297065297,16.157156765070372,2.7807485873992777,15.705884945062229,0.6968877267332036,1,0.25,0.0,0.25,0.2055661791561014,-0.0583318488723554,0.062
1936459,0.6492476557256612,0.6492400583778588,0.64924385705176,1.0,431.0,0.1095535899048733,0.6336225910348788,0.7096250253231009,0.1067079468916028,0.6375051685305297,0.7254291350550272,16.452811311316054,0.4479657567234696,247,0.042901996537869,1.596040217435718,1.025025899252413,0.0406261300906284,1.6691075363146572,1.0021489425582688,16.409004053905917,0.4308187444488673,1,0.25,0.0,0.25,0.0158041097319262,-0.0228769566941442,0.017
2079147,0.6174575462692218,0.6174583140496072,0.6174579301594145,1.0,459.0,0.0740339231756841,0.8501082157716067,0.7605314452237575,0.073337217375081,0.8497982774564243,0.7472885142427167,15.904816573062153,0.4628027809943393,309,0.0555079249803853,2.6697839155583605,1.4285860620957134,0.0554560120079636,2.6763224297498547,1.390978689388939,15.870947723080809,0.4206120227819934,1,0.25,0.0,0.25,-0.0132429309810407,-0.0376073727067742,0.042
2099155,0.2937900908972403,0.2937907630237338,0.293790426960487,1.0,505.0,0.1397321094845072,2.1567527785902114,1.175031554616664,0.1423900818078691,2.1574190437551977,1.161477705732182,15.996339579280413,0.4343671818031627,397,0.046900674973156,2.0108771111654886,1.2501054228316737,0.0465695636479382,2.053045585975916,1.2542521958247437,16.03866553459829,0.4028237022849446,1,0.25,0.0,0.25,-0.0135538488844821,0.0041467729930699,0.032
2223492,0.2874972298579765,0.2874961951249516,0.2874967124914641,1.0,280.0,0.1336945731543005,1.5731840172314242,1.099651550314566,0.1291462986295027,1.580099764282064,1.1172017463734203,15.980024102118456,0.4630904807578773,739,0.0721267214075391,5.0561888835226005,2.033868438473636,0.073871259950254,5.097317325604131,2.083215940681537,15.957169578102375,0.4230776282614226,0,0.25,1.0,0.25,0.0175501960588542,0.049347502207901,0.04
2230438,0.4658764377872805,0.4658700952101596,0.4658732664987201,1.0,246.0,0.0723459914749872,2.876419497659666,1.1178030942331756,0.0758349904529762,2.980361044832749,1.1396230805401042,15.515715492425274,0.834318804499242,686,0.0340352948509771,13.765881647961097,2.027019018341964,0.0349239924809241,13.22540891940482,2.03438180223932,15.560538876865204,0.9115245918870176,0,0.25,1.0,0.25,0.0218199863069286,0.007362783897356,0.077
2280940,0.5623714071447905,0.5623725467871747,0.5623719769659826,1.0,310.0,0.1208511575676226,1.4221152251664009,1.1323984596295789,0.120809990323288,1.4240446887415787,1.132960937409123,16.218366599016157,0.8352780603481662,1433,0.0557593209066655,8.261673339096387,2.2073599189020983,0.0561915884851554,8.316143679671287,2.207917825207239,16.216935216022456,0.7497381083932311,1,0.25,1.0,0.25,0.0005624777795441,0.0005579063051408,0.086
2293423,0.309072312315596,0.3090723985617845,0.3090723554386902,1.0,285.0,0.1262576089243481,0.7185652400772443,0.8349187302191603,0.1262013339723959,0.7185686156549774,0.8361851566815822,16.113793236833118,0.3998151625194204,639,0.0561657693588885,2.0356937763730354,1.3657819557843511,0.0557852322988701,2.0354117394649007,1.3664531917007658,16.06470462882127,0.3929085788198883,1,0.25,0.0,0.25,0.0012664264624219,0.0006712359164147,0.007
2453514,0.5892871714879567,0.5892914114289749,0.5892892914584658,1.0,310.0,0.0488430284625503,5.497094102941961,2.081059538003041,0.0485665255498981,5.31007276710036,1.976006616191848,14.767196634245732,0.737170436167526,407,0.023092448755507,2.73627111624525,1.2573966005161683,0.0234798341478446,2.9850974862474366,1.2771851919818729,14.678298960683277,0.7273686147720326,0,0.25,1.0,0.25,-0.105052921811193,0.0197885914657045,0.01
2455568,0.5941198610780636,0.5940941868076851,0.5941070239428743,1.0,337.0,0.0599015944340396,7.83741171410321,2.0094821983587634,0.0788795047447656,14.037060433050584,2.3632737962415966,14.790132180965363,0.620194621191029,421,0.0513348214355425,6.762397197798068,2.1868599630502774,0.0635438548747649,12.63943917217042,2.6039121297797787,14.749148893739234,0.5635550820321225,1,0.25,0.0,0.25,0.3537915978828332,0.4170521667295013,0.057
2505387,0.3300300214714655,0.330034281259842,0.3300321513656538,1.0,257.0,0.1289461997431574,1.7139680600947758,0.9895462762700544,0.1311836919506313,1.762502437624958,0.979028549087354,16.09066696672753,0.3487881259684187,436,0.063856292203951,2.050446932557384,1.4083165975699627,0.0629260359471069,2.207068074224149,1.382805993441196,16.05381901986018,0.3272460890621538,1,0.25,0.0,0.25,-0.0105177271827003,-0.0255106041287667,0.022
2667036,0.5598695806048397,0.559864283958994,0.5598669322819169,1.0,241.0,0.0784169223712699,0.4981852265377469,0.6713796470988114,0.0715109397446083,0.4482314939944067,0.6598647682071282,16.330774469096188,0.8161612470085728,280,0.0279379800689037,2.949780234595908,1.2444634847938052,0.0275281945414046,3.0001577174104552,1.1873998037560616,16.297694942393363,0.8052909075964898,0,0.25,1.0,0.25,-0.0115148788916831,-0.0570636810377436,0.011
2672050,0.5565443325325613,0.5565435971705832,0.5565439648515722,1.0,260.0,0.1078161064010874,1.7757924168146084,0.984916675156,0.110364942785765,1.780329656366385,0.9814426116306506,15.938223998898795,0.8354937038784591,845,0.0724390878978751,22.845740614344816,3.0460875198771658,0.0722406551329312,22.868738007981225,3.0672807347951285,16.015665559287243,0.6686244740404526,1,0.25,1.0,0.25,-0.0034740635253494,0.0211932149179627,0.167
2792252,0.5391978933148698,0.5392188397196157,0.5392083665172427,1.0,321.0,0.0734938264843477,2.0399908212885145,1.094703352013103,0.100715468265056,4.662867048620569,1.3329864985674162,15.844390619927974,0.7538737626160135,427,0.0484626912116295,9.849648712400631,2.0352749010411744,0.0574203019416667,19.427965968869906,2.2988034490949483,15.838300331882964,0.7052491975898594,0,0.25,1.0,0.25,0.2382831465543131,0.2635285480537739,0.049
2812086,0.6460155568690391,0.645998064545701,0.64600681070737,1.0,296.0,0.08154852513814,19.74435000396251,2.922243768494767,0.0850659360290668,24.12149479237152,3.112984002636789,14.585117132260615,0.6158461197908629,446,0.0526232542128621,11.923201486964029,2.569263948093812,0.0575635523538306,14.088748492306408,2.7475206945808464,14.410850039918913,0.6897364063197511,1,0.25,0.0,0.25,0.1907402341420221,0.1782567464870341,0.074
2839032,0.3371452756806033,0.3371444534540806,0.3371448645673419,1.0,229.0,0.0805543607875599,0.866104678223103,0.7585619775138671,0.0820726910230367,0.8661648524922311,0.7438469484143545,15.494263805781037,0.3270983548838408,685,0.0489941418270065,2.0499213220139083,1.2463647954690318,0.0487385583470751,2.044361492353907,1.2466907303838302,15.475850606673587,0.3266765859668066,1,0.25,1.0,0.25,-0.0147150290995126,0.0003259349147983,0.0
2873728,0.6188467348939797,0.6188355213523824,0.618841128123181,1.0,522.0,0.1142364726735863,1.098323179131104,0.9168826347108489,0.1108621273552059,1.132396065419107,0.9252299702483672,16.17457990169953,0.4763408222477565,306,0.045392630008608,2.224492431062023,1.2263568185353877,0.0420898913089982,2.594537635663148,1.1400024983183037,16.100250062113673,0.4905125769601355,1,0.25,0.0,0.25,0.0083473355375183,-0.086354320217084,0.014
2913030,0.2892395724199074,0.2892475933721207,0.289243582896014,1.0,255.0,0.0911029448525994,4.657454560164127,1.7436574998985888,0.1040524984190463,6.632132203104057,1.8645830469232176,14.718910034064006,0.3911837826736182,764,0.0638644068897796,3.5727346563319733,1.71142372975334,0.079728127257308,6.393610005926953,2.105698994792165,14.657215637065892,0.4130393444421827,1,0.25,1.0,0.25,0.1209255470246288,0.394275265038825,0.022
3036295,0.6297036316952348,0.6297146320926164,0.6297091318939256,1.0,502.0,0.0839734352668743,4.500542463194517,1.7936253442891508,0.0843928386034466,4.785987688922152,1.7956040855735254,14.87866271985529,0.3455266664291407,763,0.0860481522659461,5.91927434608638,2.24804135095818,0.0871521182176394,6.101357482618991,2.290173997999265,14.806555964725597,0.3424233178648421,1,0.25,0.0,0.25,0.0019787412843745,0.0421326470410847,0.003
3044799,0.5580213454395272,0.5580143890559803,0.5580178672477538,1.0,317.0,0.0304239274718692,1.3012193504281309,0.9525327696061316,0.0331486830065356,1.462071967573355,1.0330033967739076,15.2364187514389,1.0098203195722188,403,0.0293460156310401,6.3827578825403695,1.5237482833805476,0.0305667058695957,4.646036975852697,1.579856114828232,15.177489997757062,0.9897684127975116,0,0.25,1.0,0.25,0.0804706271677759,0.0561078314476843,0.02
3162203,0.652663526850151,0.6526653821203364,0.6526644544852438,1.0,270.0,0.1137488834562325,1.7993228920441888,1.376924951558915,0.1163747047948444,1.7981072610822426,1.3746408772290548,15.24159560015633,0.3191034365414573,736,0.0759136149879018,2.755459704807173,1.5958544002249062,0.0768197591094945,2.7689483929038503,1.6125838150530982,15.19541558607654,0.303976253921574,0,0.25,1.0,0.25,-0.0022840743298602,0.016729414828192,0.015
3182815,0.650714873399633,0.6507007868933092,0.650707830146471,1.0,491.0,0.0591324826816206,1.151573218821108,0.9119539185449184,0.0640343343795643,1.5811303736223248,0.9492828740671484,15.997172924019424,0.8993594396831632,443,0.0257497522016201,5.360371690734866,1.5215693360032376,0.0246652462499806,7.012567297626468,1.4997922023467658,15.96895046778914,0.8879546967711338,1,0.25,0.0,0.25,0.03732895552223,-0.0217771336564718,0.011
3218931,0.6939773701756297,0.6939408915718506,0.6939591308737401,0.9999,274.0,0.0512314301502306,28.02707519010385,2.6952217841279067,0.049866874790944,32.51941170757951,2.6355007512517976,14.242758315132344,0.7904141909739018,699,0.0582260472230988,15.324608155154586,3.0458129487541723,0.0685129075705518,21.29381591512008,3.5154734219609494,14.223841940951134,0.7020075453975565,1,0.25,0.0,0.25,-0.059721032876109,0.469660473206777,0.088
