LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score
6159569,0.340561,0.34056,0.3406,1.0,280,0.1079044097618869,3.6,1.7,0.5110552882989267,29.9,5.2,14.91,0.33,59,0.0450974089847084,1.4,1.1,0.1034439131308495,9.7,2.9,14.96,0.26,2.9363,3.0069,14.1633,0.0478,16.4214,1.0005,1.0047,234.7418,0.0806,6.5949,0.07,0.0,Z,NaN,NaN
6701688,0.650411,0.650418,0.6504,1.0,618,0.0769575657641194,7.8,2.0,0.0882532183640798,9.0,2.2,14.46,0.34,41,0.0396403771893618,1.8,1.1,0.047799622187689,2.0,1.3,14.39,0.3,1.5375,1.5713,29.5465,0.0725,12.1783,1.5375,1.5594,45.5166,0.0691,5.6081,0.04,1e-05,Z,NaN,NaN
6711303,0.416364,0.416368,0.4164,1.0,620,0.1956970983784891,4.4,1.6,0.4285400144190501,8.7,2.1,15.91,0.36,42,0.1411193299889263,24.9,4.3,0.2175217025366166,42.5,5.7,15.83,0.36,2.4017,2.4384,27.2926,0.0258,14.5172,1.201,1.2244,42.6439,0.0994,5.684,0.0,1e-05,Z,NaN,NaN
6819457,0.436282,0.436262,0.4363,1.0,325,0.1202477732611472,32.5,3.6,0.1412982591305585,55.3,4.4,15.03,0.95,101,0.1450594630788183,72.9,7.7,0.1887312138366516,109.0,9.3,15.24,0.64,2.2921,2.295,346.0208,0.0669,9.4986,2.2922,2.3845,10.8307,0.031,8.8971,0.31,5e-05,NaN,Z,9
6834724,0.384743,0.384749,0.3847,1.0,299,0.0832201085263003,2.0,1.1,0.6233797546871375,22.2,4.6,15.42,0.42,56,0.0330749253331948,2.0,1.0,0.1289676118622062,19.6,3.4,15.44,0.33,2.5991,2.6697,14.1814,0.0251,10.7755,1.2995,1.3254,38.7447,0.0558,5.6378,0.09,2e-05,Z,NaN,NaN
6918683,0.344067,0.344073,0.3441,1.0,268,0.0842046072148762,1.3,1.1,0.6096169012421491,17.6,4.5,15.49,0.44,57,0.0447718809592061,1.3,1.2,0.1013221488073679,23.5,2.7,15.56,0.32,2.9064,2.9769,14.1844,0.0393,14.3588,1.4532,1.4626,106.0445,0.0532,8.3227,0.12,2e-05,Z,NaN,NaN
7124989,0.613706,0.613704,0.6137,1.0,608,0.0357477731977583,1.5,0.9,0.0391550143283923,2.9,1.0,15.21,0.84,42,0.026571006954009,2.4,1.4,0.0247435973326531,2.5,1.2,15.25,0.63,1.6294,1.6633,29.5029,0.0412,11.8879,1.6295,1.6408,88.5347,0.0601,6.0297,0.21,0.0,Z,NaN,NaN
7131981,0.662521,0.66252,0.6625,1.0,569,0.0413357733028558,2.4,1.2,0.0706562196223289,8.3,1.9,15.21,0.75,48,0.0163003419403491,1.1,0.8,0.0173416367224662,1.8,0.9,15.19,0.57,1.5094,1.5432,29.5465,0.0544,12.6425,1.5094,1.5138,224.2152,0.0724,8.3827,0.18,0.0,Z,NaN,NaN
7254801,0.561133,0.561069,0.5611,0.9999,310,0.1101452466786472,2.2,1.3,0.2067481525014068,6.3,1.8,15.88,0.63,52,0.0988994725165401,7.4,2.7,0.0918449562771648,9.2,2.6,16.02,0.41,1.7821,1.8527,14.1563,0.055,6.4741,1.7823,1.8659,11.9725,0.0434,3.0673,0.22,0.00011,NaN,Z,6
7279621,0.415469,0.830919,0.6232,2.0,324,0.1860246000311332,5.0,1.9,0.3745621136972341,14.2,3.1,15.59,0.38,59,0.1333001466219527,19.4,3.5,1.0557282601514826,77.6,10.9,15.57,0.31,2.4069,2.5166,9.1183,0.0311,5.3593,1.2035,1.2394,27.8087,0.0411,4.9316,0.07,0.66664,NaN,Z,7
7411461,0.467033,0.46704,0.467,1.0,552,0.0649120947218648,2.4,1.0,0.1979256312134714,14.8,2.6,15.83,1.09,42,0.0194802472159809,1.4,1.1,0.0433373846278874,15.8,2.2,15.96,0.87,2.1412,2.1751,29.4811,0.0736,14.6889,1.1383,1.1415,318.4713,0.1433,5.4843,0.22,1e-05,Z,NaN,NaN
7535651,0.594803,0.594804,0.5948,1.0,263,0.0513408650460581,3.8,1.3,0.0528940852771697,4.1,1.3,15.05,1.06,156,0.0256971223425267,2.2,1.3,0.0308379469513731,2.4,1.5,15.21,0.77,1.6812,1.7209,25.2302,0.0528,6.6067,1.6812,1.6843,321.0273,0.0528,16.9854,0.29,0.0,Z,NaN,NaN
7555727,0.990143,0.393012,0.6916,0.3969,260,0.3935586357489468,7.6,2.9,0.7881926541460299,11.5,3.8,15.55,0.32,190,0.0924352815113375,4.9,1.9,2.5316416704991385,52.6,10.0,15.58,0.27,1.01,1.0271,58.4283,0.1131,9.1663,2.5444,2.5479,287.3563,0.0065,9.7436,0.05,0.86341,NaN,L,6
7593064,0.745898,0.745895,0.7459,1.0,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3407,1.3745,29.5552,0.068,11.9132,1.3407,1.3683,36.2188,0.1252,8.9238,0.0,0.0,Z,NaN,NaN
7736895,0.286974,0.286978,0.287,1.0,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4846,3.5185,29.5465,0.0349,21.6028,1.4958,1.5089,76.2777,0.1525,6.6119,0.0,1e-05,Z,NaN,NaN
7908628,0.549017,0.549028,0.549,1.0,263,0.049393632475553,1.8,1.1,0.1143579694850935,8.0,1.9,15.27,0.88,140,0.0231923954620015,2.6,1.2,0.0492276192490001,10.2,2.3,15.36,0.65,1.8214,1.8442,43.9657,0.0674,7.1387,1.8214,1.8245,326.7974,0.0485,10.0699,0.23,2e-05,L,NaN,NaN
8015684,0.365534,0.365534,0.3655,1.0,367,0.0804129828549423,2.4,1.3,0.3993202270683575,24.2,4.6,15.22,0.42,69,0.0366034789278371,1.0,0.9,0.1109815914860013,8.2,2.8,15.28,0.28,2.7357,2.7696,29.4985,0.0627,17.695,1.3679,1.3776,102.6694,0.0556,5.8036,0.14,0.0,Z,NaN,NaN
8130793,0.640631,0.64051,0.6406,0.9998,256,0.1558503830525026,17.3,3.4,0.2065782464143669,20.7,3.7,14.72,0.35,52,0.0677909287496082,3.4,1.6,0.128148419639646,16.3,3.2,14.64,0.31,1.561,1.5998,25.7334,0.0537,5.1508,1.5612,1.5645,307.2197,0.1411,8.2011,0.04,0.00019,Z,NaN,NaN
8405435,0.666743,0.666739,0.6667,1.0,260,0.0521396537620668,1.1,0.9,0.1175294763638534,6.0,1.8,15.49,0.67,192,0.0248233435669648,1.7,1.0,0.049815504407301,7.3,1.9,15.52,0.54,1.4998,1.5056,172.5626,0.0853,7.0839,1.4998,1.5057,170.3578,0.0159,11.3091,0.13,1e-05,L,NaN,NaN
8428593,0.955946,0.468273,0.7121,0.4899,299,0.1338847076011537,51.2,4.6,0.499911376824514,141.9,10.5,15.12,1.07,192,0.0303694046646745,4.0,1.7,1.105920705464542,204.1,16.6,15.2,0.87,1.0461,1.0492,323.1018,0.102,2.1945,2.1355,2.1383,357.1429,0.0354,14.3974,0.2,0.68484,NaN,NaN,6
8610884,0.592421,0.592429,0.5924,1.0,277,0.1523754075287486,6.3,2.2,0.1723918439905297,7.8,2.3,15.48,0.45,168,0.1211464798242824,25.8,3.6,0.1493304242324126,30.8,4.2,15.41,0.39,1.688,1.7144,37.843,0.0504,9.1348,1.6879,1.6908,351.4938,0.0467,14.3497,0.06,1e-05,L,NaN,NaN
8627194,0.623205,0.62321,0.6232,1.0,359,0.0794456254454997,0.8,0.8,0.0823300680738104,0.8,0.7,16.18,0.57,60,0.0337864214354582,1.2,1.0,0.0377302535027694,2.1,1.0,16.15,0.44,1.6046,1.6725,14.7297,0.0693,8.3738,0.9998,1.0068,143.1639,0.0867,7.3504,0.13,1e-05,Z,NaN,NaN
8640362,0.33272,0.688383,0.5106,2.069,444,0.1340560051433908,12.6,4.1,1.1435749044069872,12.2,3.7,15.73,1.28,59,0.0762149492600138,2.2,1.5,0.7110598713693229,34.4,7.4,15.83,0.28,3.0055,3.0373,31.4367,0.0118,6.9057,1.4527,1.4948,23.7135,0.0349,6.1598,1.0,0.69656,NaN,L,8
9075982,0.501585,1.139937,0.8208,2.2727,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9937,2.0028,109.2299,0.0804,13.987,0.8772,0.8937,60.5877,51.5938,61.7455,0.0,0.77772,Z,NaN,NaN
9176715,0.341009,0.537807,0.4394,1.5771,174,0.2092420197378305,39.1,3.7,0.421162889860952,62.2,5.6,14.89,0.57,447,0.0538184822281934,11.6,2.6,1.2401155408282831,208.7,17.0,14.78,0.65,2.9325,2.9514,52.8402,0.0331,5.3094,1.8594,1.9311,13.9509,0.0162,12.1666,0.08,0.44788,NaN,Z,9
9449335,0.47572,0.475695,0.4757,0.9999,257,0.0880160444188826,15.1,2.0,0.1994369566018622,44.7,4.2,15.24,0.89,127,0.0652726873709067,14.1,3.2,0.0610744433288002,16.6,3.0,15.4,0.62,2.1021,2.1359,29.5465,0.1036,11.6301,2.1022,2.1519,20.1167,0.0293,10.6744,0.27,5e-05,NaN,Z,6
9818617,0.626065,0.626066,0.6261,1.0,267,0.0676212595147736,0.9,0.8,0.152023718881737,4.1,1.5,16.12,0.76,62,0.0265025487428007,2.0,1.0,0.0730583281843572,20.7,2.3,16.12,0.62,1.5973,1.6048,133.6005,0.0798,6.3692,1.5973,1.6001,352.7337,0.0598,10.4412,0.14,0.0,L,NaN,NaN
9852554,0.651339,0.651367,0.6514,1.0,339,0.1352235083563752,1.1,1.0,0.2185213542747079,3.3,1.4,16.42,0.67,61,0.1031123478070568,11.5,2.9,0.1344604947064863,21.3,3.7,16.43,0.53,1.5353,1.557,46.0617,0.0544,7.4618,1.5353,1.5383,330.5785,0.062,9.9232,0.14,4e-05,L,NaN,NaN
9854852,0.668734,0.668731,0.6687,1.0,294,0.028590180148596,2.3,0.8,0.1175753507327228,19.0,2.7,15.04,0.65,57,0.029653929344594,2.1,1.3,0.0741538866490139,14.1,2.9,15.09,0.55,1.4954,1.5012,171.3796,0.0733,11.4712,1.4954,1.5129,56.9152,0.0381,6.4193,0.1,0.0,L,NaN,NaN
9856232,0.626142,0.626129,0.6261,1.0,335,0.1129414698031987,24.3,3.4,0.1408488483504552,50.8,3.7,14.98,0.83,60,0.0694718431466781,35.3,2.9,0.0939246290019821,48.5,4.4,15.09,0.51,1.5971,1.6337,27.3187,0.0657,5.0604,1.5971,1.6,348.4321,0.1508,18.6717,0.32,2e-05,NaN,Z,6
9918809,0.47946,0.479629,0.4795,1.0004,265,0.1662627594748201,7.8,1.9,0.1793289888569018,8.9,2.7,15.81,0.6,116,0.3273085524093562,91.3,9.4,0.2701689931967261,88.9,9.6,15.92,0.39,2.0857,2.1556,14.3113,0.0438,5.8301,1.0424,1.0553,77.2201,0.0278,8.0209,0.21,0.00035,NaN,Z,7
9961135,0.590896,0.590888,0.5909,1.0,296,0.0866729122113347,2.6,1.1,0.0853298184694495,2.7,1.1,15.58,0.57,64,0.0824952334902023,5.0,2.1,0.0590171649064154,5.2,1.6,15.56,0.44,1.6923,1.7099,57.0288,0.0961,7.3855,1.6924,1.6952,350.8772,0.1352,17.462,0.13,1e-05,L,NaN,NaN
10324405,0.569863,0.569863,0.5699,1.0,457,0.0867875744302481,1.5,0.9,0.1724539116144525,6.2,1.4,16.14,0.8,58,0.0309607494644915,1.5,1.3,0.0685740534461844,12.3,2.8,16.16,0.65,1.7548,1.7886,29.5814,0.0508,12.4758,1.7548,1.7584,276.6252,0.0605,11.7837,0.15,0.0,Z,NaN,NaN
10481905,0.48472,0.484775,0.4847,1.0001,510,0.1163592439032196,18.1,2.6,0.1727531703806732,27.7,3.6,15.11,0.71,54,0.0559533674005831,47.3,3.0,0.158029645126425,120.9,7.1,15.1,0.66,2.063,2.097,29.4898,0.0528,11.9191,1.0001,1.0041,248.4472,0.0519,4.9607,0.05,0.00011,NaN,Z,6
10503746,0.573563,0.57357,0.5736,1.0,264,0.0851732951320413,12.8,2.7,0.1810608971291998,69.5,4.8,14.87,0.83,97,0.0436064028738781,3.8,1.3,0.0782313612633541,12.9,2.2,15.03,0.54,1.7435,1.7576,70.9471,0.07,7.171,1.7435,1.7463,349.0401,0.0382,16.0342,0.29,1e-05,L,NaN,NaN
10575954,0.61381,0.613817,0.6138,1.0,335,0.0444286752585933,3.4,1.5,0.0491911433429093,8.7,1.5,14.78,0.9,54,0.0311761424382961,2.9,1.3,0.0425439787826709,9.5,1.6,14.8,0.71,1.6292,1.632,356.5062,0.1276,22.2366,1.0019,1.0214,51.4403,0.0551,5.151,0.19,1e-05,Z,NaN,NaN
10578950,0.336025,0.336028,0.336,1.0,428,0.0837144716839496,4.7,2.1,0.364093842847891,37.8,5.4,14.72,0.38,51,0.0838934344823165,2.0,1.5,0.2552540718637577,19.4,4.2,14.72,0.31,2.976,3.0098,29.6033,0.0389,17.0199,1.4879,1.5053,57.7701,0.0568,6.6749,0.07,1e-05,Z,NaN,NaN
10655742,0.513675,0.99463,0.7542,1.9363,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468,1.9747,35.7718,0.0727,8.897,0.0,0.0,0.0,0.0,0.0,0.0,0.6377,L,NaN,NaN
10725047,0.483728,0.0,0.2419,0.0,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0673,2.0888,46.5549,0.1146,11.1101,0.0,0.0,0.0,0.0,0.0,0.0,1.9997,L,NaN,NaN
10841805,0.341314,0.603905,0.4726,1.7694,193,0.3358843966654042,3.9,1.7,0.4669193101284327,5.7,2.6,16.04,0.4,367,0.1782557423401962,12.3,3.2,1.7752508519942387,45.5,7.2,16.13,0.25,2.9299,2.9637,29.5727,0.0375,5.1244,1.6559,1.6667,92.3361,0.0047,10.8781,0.15,0.55563,NaN,Z,6
10980498,0.278969,0.278971,0.279,1.0,309,0.1674169685148984,1.1,1.0,0.7041581916507375,5.7,2.7,15.94,0.33,45,0.1219735198104405,6.9,2.2,0.2499743720977182,21.5,4.9,15.91,0.27,3.5846,3.5874,357.1429,0.0804,29.0508,1.1949,1.2092,69.5652,0.0843,6.2359,0.06,1e-05,Z,NaN,NaN
11296138,0.618447,0.618463,0.6185,1.0,263,0.0930990116413891,14.5,2.8,0.2419939738239364,71.6,4.9,14.71,0.49,58,0.0658145828860534,13.3,2.2,0.093029877989988,28.0,3.3,14.68,0.43,1.617,1.6398,43.8116,0.0742,5.4876,1.0008,1.0119,90.7029,0.0787,8.0901,0.06,3e-05,Z,NaN,NaN
11366353,0.266815,0.266816,0.2668,1.0,260,0.0759425829135548,20.5,2.6,0.4431091930187691,126.9,12.2,14.15,0.37,40,0.0327595351616696,1.1,1.0,0.0690766751585814,26.1,2.2,14.09,0.34,3.7479,3.7846,27.2814,0.0541,28.9419,1.2493,1.2601,92.3361,0.1342,7.9387,0.03,0.0,Z,NaN,NaN
11382007,0.642531,0.642531,0.6425,1.0,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5563,1.5592,355.8719,0.1718,12.3746,1.0027,1.0161,74.4325,0.1312,5.5901,0.0,0.0,Z,NaN,NaN
11667249,0.33015,0.330147,0.3301,1.0,281,0.071875508633163,1.5,1.1,0.7546632161608017,27.6,5.7,15.24,0.41,71,0.0470116278374892,1.6,1.2,0.4781224221347009,54.4,8.1,15.32,0.32,3.0289,3.0655,27.3373,0.0251,9.4797,1.003,1.0097,148.6989,0.1153,11.4146,0.09,1e-05,Z,NaN,NaN
11953092,0.323151,0.488129,0.4056,1.5105,256,0.1150686094789045,3.7,1.9,0.7167037484853097,33.2,6.3,15.02,0.33,59,0.1255648366603342,10.1,2.8,0.5806988928215912,51.0,8.4,15.02,0.27,3.0945,3.1284,29.5334,0.0219,8.4815,2.0486,2.0947,21.725,0.0493,8.0384,0.06,0.40675,NaN,Z,7
12246346,0.512537,0.512518,0.5125,1.0,201,0.1370865500720815,2.4,1.3,0.2056388093102887,6.7,1.7,16.0,0.87,573,0.0640073301046558,19.1,2.5,0.0719633886398393,24.7,2.8,16.09,0.65,1.9511,1.9546,282.8854,0.0989,5.7357,1.9512,1.977,38.7597,0.0153,22.9224,0.22,4e-05,L,NaN,NaN
12246627,0.661061,0.661062,0.6611,1.0,229,0.1213816445590483,1.0,0.9,0.1619137480949287,1.4,1.1,16.28,0.69,587,0.0406937606455951,2.4,1.4,0.0634015698791518,8.9,1.9,16.32,0.54,1.5127,1.5328,49.8629,0.1741,11.4986,1.5127,1.5357,43.5825,0.0076,17.9598,0.15,0.0,L,NaN,NaN
12252043,0.340085,0.704536,0.5223,2.0716,188,0.3105932907682653,12.7,3.1,0.435986505691556,22.8,4.4,15.7,0.63,591,0.0264886757475666,1.9,1.2,1.0628669479634094,151.8,14.2,15.71,0.65,2.9404,2.9574,59.0842,0.0457,5.1454,1.4194,1.4292,102.0408,0.002,5.9673,0.02,0.69778,NaN,L,6
12286050,0.705724,0.705725,0.7057,1.0,229,0.1455429653353622,0.6,0.8,0.1689085076800203,1.0,0.9,16.57,0.6,717,0.0394592036291769,1.4,1.0,0.048897390915894,2.2,1.2,16.55,0.46,1.417,1.444,37.0508,0.0822,9.3594,1.417,1.4733,17.7715,0.0039,9.9663,0.14,0.0,L,NaN,NaN
13970971,0.624584,0.624581,0.6246,1.0,199,0.0325126372368389,1.9,1.3,0.0514555650423987,4.1,1.7,14.71,0.88,374,0.0220706836939017,2.5,1.4,0.0250561111302148,6.9,1.5,14.75,0.69,1.6011,1.6183,58.0215,0.0917,5.1559,1.6011,1.6677,15.0173,0.0087,7.6616,0.19,0.0,L,NaN,NaN
14225011,0.61038,0.610382,0.6104,1.0,167,0.0477882135410805,1.2,1.0,0.0877881001466595,3.9,1.7,15.29,0.69,497,0.0280050314603266,1.5,1.0,0.0322546090182174,2.8,1.1,15.31,0.51,1.6383,1.6486,96.9462,0.1335,8.3254,1.6383,1.6482,101.3685,0.0033,11.1878,0.18,0.0,L,NaN,NaN
14229885,0.600104,0.600114,0.6001,1.0,260,0.0267755609143822,2.5,1.2,0.0283699023784537,4.2,1.2,14.59,0.99,210,0.0226044520491866,2.7,1.5,0.0294601142193779,12.1,1.9,14.66,0.8,1.6664,1.6796,75.815,0.133,7.4706,1.6663,1.676,103.6269,0.0153,12.6945,0.19,2e-05,L,NaN,NaN
14315049,0.573357,0.573354,0.5734,1.0,169,0.0478007199997787,1.6,1.2,0.155937041381228,18.7,2.7,15.11,0.7,345,0.0313481978972865,2.3,1.3,0.0667349128507327,18.3,2.3,15.11,0.53,1.7441,1.7718,36.1272,0.0747,5.2717,1.7441,1.7484,233.3722,0.0086,13.5704,0.17,1e-05,L,NaN,NaN
14773579,0.557481,0.557481,0.5575,1.0,191,0.0382368281143665,1.2,1.1,0.0735294619386988,8.7,1.6,14.79,0.79,355,0.0320662259544729,2.3,1.3,0.035173950562428,4.7,1.4,14.84,0.58,1.7938,1.8183,40.7083,0.082,9.199,1.7938,1.8635,14.3431,0.0027,10.4382,0.21,0.0,L,NaN,NaN
14988624,0.58418,0.58418,0.5842,1.0,151,0.0597259513108889,0.7,0.8,0.0728678467122421,2.2,1.0,15.91,0.75,345,0.0244303798305829,1.7,1.0,0.0347581076416444,5.6,1.3,15.92,0.55,1.7118,1.7165,211.4165,0.1193,6.213,1.7118,1.716,238.0952,0.0103,15.4793,0.2,0.0,L,NaN,NaN
15028927,0.660224,0.660229,0.6602,1.0,219,0.0638514943351565,0.7,0.7,0.0776728845379257,1.3,0.9,16.11,0.85,347,0.03154632105214,1.8,1.3,0.0363120988128,8.0,1.5,16.15,0.65,1.5146,1.5384,42.1319,0.0795,7.221,1.5146,1.5174,357.1429,0.0561,14.9109,0.2,1e-05,L,NaN,NaN
15052183,1.29663,0.529531,0.9131,0.4084,54,0.1107324117210628,8.0,3.2,0.0994419188564546,27.9,3.7,14.83,0.86,656,0.0272694740769583,3.0,1.5,1.3629692837467744,218.7,16.0,15.49,0.73,0.7712,0.792,48.2276,0.6361,5.9293,1.8885,1.9456,17.4948,0.0235,15.4883,0.13,0.8401,L,NaN,NaN
15075296,0.524657,0.52466,0.5247,1.0,266,0.0610103505710876,1.0,0.8,0.2474227571938468,13.3,2.5,15.79,1.04,340,0.0289475518294492,2.8,1.6,0.0514384748477142,23.6,2.4,15.9,0.78,1.906,1.9229,59.0493,0.0851,6.2268,1.906,1.9541,20.7598,0.0065,10.6015,0.26,1e-05,L,NaN,NaN
16127031,0.247251,0.573811,0.4105,2.3208,204,0.3928107075185199,7.2,3.0,0.5253687157172398,8.7,3.3,16.22,0.51,291,0.0294766954175127,1.5,1.0,1.0388279595446142,93.5,11.2,16.15,0.58,4.0445,4.1379,10.7015,0.0176,7.3968,1.7427,1.7456,352.1127,0.0274,23.6705,0.07,0.79552,NaN,L,7
16184621,0.554919,0.293818,0.4244,0.5295,91,0.0755943642099069,13.3,3.0,0.5968919558159798,128.7,13.2,13.88,0.4,330,0.048957080983202,1.1,0.9,1.800112919959775,45.2,9.2,13.89,0.29,1.8021,1.811,112.2965,0.1271,7.3762,3.4035,3.4077,234.192,0.0031,16.0094,0.11,0.61522,L,NaN,NaN
16259674,0.575146,0.575151,0.5751,1.0,179,0.0457181878702399,1.3,0.8,0.1443761419671072,9.4,2.0,15.26,0.73,348,0.0433527008248936,3.5,1.6,0.075497095000379,19.9,2.4,15.27,0.56,1.7387,1.7654,37.4322,0.1396,6.514,1.7387,1.7425,261.4379,0.0049,10.3323,0.17,1e-05,L,NaN,NaN
16295811,0.499243,0.508132,0.5037,1.0178,202,0.1845736655219043,8.4,2.2,0.1700974075707373,4.1,1.7,15.67,1.08,365,0.1081985644523291,18.3,3.5,0.2040036914502306,66.1,5.5,16.12,0.49,2.003,2.0382,28.4293,0.1686,9.144,1.968,1.9853,57.7201,0.0204,16.3848,0.59,0.01765,NaN,Z,8
16494763,0.441664,0.441659,0.4417,1.0,252,0.1020324371461935,27.1,3.8,0.1782699312831078,85.6,6.9,14.48,0.75,139,0.1043628686508395,19.9,3.5,0.1645087910665722,63.3,5.2,14.62,0.53,2.2642,2.3164,19.1333,0.0948,4.6787,2.2642,2.2783,70.9975,0.0092,13.2963,0.22,1e-05,NaN,Z,6
16496571,0.607485,0.607498,0.6075,1.0,210,0.0349757692906981,1.5,1.1,0.0322420692128077,1.7,1.1,14.72,0.7,272,0.032392160511971,3.1,1.3,0.0313775350251761,3.0,1.4,14.71,0.57,1.6461,1.6655,51.6929,0.0617,5.0549,1.6461,1.6641,55.4785,0.0058,8.1556,0.13,2e-05,L,NaN,NaN
16670893,0.48649,0.48652,0.4865,1.0001,195,0.1446145221415769,2.2,1.2,0.1305234980627989,2.4,1.1,16.13,0.68,355,0.1537779087286366,37.4,5.8,0.1651031309248309,40.4,6.1,16.25,0.57,2.0555,2.082,37.7786,0.0828,5.9729,2.0554,2.0591,272.4796,0.0099,8.6634,0.11,6e-05,L,NaN,NaN
16728832,0.567432,0.567317,0.5674,0.9998,198,0.128285010003635,2.0,1.2,0.1755451773372696,2.9,1.5,15.91,0.68,373,0.1576554114687682,20.0,4.1,0.1971046293906763,34.9,5.0,16.11,0.37,1.7623,1.8328,14.1945,0.0906,4.9402,1.7627,1.7672,221.2389,0.0053,12.2172,0.31,0.0002,NaN,Z,6
16846842,0.607479,0.607474,0.6075,1.0,402,0.0870071168903232,1.5,0.7,0.1247445986079611,2.4,1.1,16.2,0.49,48,0.0323263054659922,1.4,0.8,0.0292432711513887,3.0,0.8,16.26,0.38,1.6461,1.649,349.6503,0.0682,13.8019,1.6462,1.6507,223.4637,0.0942,8.2959,0.11,1e-05,Z,NaN,NaN
17082055,1.146783,1.146788,1.1468,1.0,530,0.0680740269606789,1.5,1.1,0.0707607300952533,1.7,1.1,15.94,0.89,40,0.0187655477505716,0.8,0.8,0.0162982832562918,0.8,0.7,16.02,0.62,0.872,0.9058,29.5508,0.1791,5.97,0.872,0.8765,222.9654,0.1185,5.8506,0.27,0.0,Z,NaN,NaN
17168875,0.626305,0.626306,0.6263,1.0,589,0.0595224841185314,1.4,0.9,0.0701252866627343,1.7,1.1,15.97,0.93,48,0.0231693725565654,2.2,1.1,0.0239324028766923,2.2,1.1,16.06,0.75,1.5967,1.6593,15.9732,0.0303,11.421,1.5967,1.6065,101.833,0.0689,7.657,0.18,0.0,Z,NaN,NaN
17216032,0.585994,0.585998,0.586,1.0,472,0.0791973689943489,5.3,1.4,0.0839387346863291,5.7,1.5,15.45,0.61,47,0.0472751602075795,9.2,1.8,0.0481212183948141,9.3,1.8,15.48,0.47,1.7065,1.7093,355.2398,0.0408,15.6738,1.7065,1.7233,59.5593,0.0649,8.2374,0.14,1e-05,Z,NaN,NaN
17266250,0.28381,0.283811,0.2838,1.0,551,0.0566245130103826,17.2,2.3,0.1789182138842674,70.2,6.4,14.23,0.44,40,0.038480654256057,1.0,1.0,0.0347668972881317,1.3,0.9,14.26,0.34,3.5235,3.5574,29.5116,0.0277,30.7598,3.5235,3.5424,53.0223,0.0656,11.3987,0.1,0.0,Z,NaN,NaN
17351801,0.336762,0.33676,0.3368,1.0,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9695,3.0373,14.7471,0.0262,9.1239,0.5575,0.5619,230.9469,5.0868,8.4342,0.0,1e-05,Z,NaN,NaN
17373195,0.625427,0.625424,0.6254,1.0,504,0.0693840540956122,0.6,0.7,0.1098199162562208,2.2,1.0,16.15,0.59,40,0.0401431310782581,1.4,1.2,0.0383541110369285,1.5,1.1,16.14,0.45,1.5989,1.6328,29.5159,0.0631,12.8483,1.5989,1.6028,259.0674,0.0802,6.036,0.14,0.0,Z,NaN,NaN
17452152,0.538108,0.538101,0.5381,1.0,549,0.0392470962132582,1.4,0.9,0.0516348020473184,4.0,1.0,15.61,0.96,45,0.0223120111615984,4.2,1.3,0.0212372854250008,3.6,1.3,15.68,0.75,1.8584,1.8922,29.5116,0.0869,13.2508,0.8557,0.8592,287.7698,0.1016,5.7077,0.21,1e-05,Z,NaN,NaN
17475914,0.539073,0.539089,0.5391,1.0,333,0.0863939423231651,3.8,1.6,0.2062587993189746,19.6,2.8,15.48,0.85,40,0.0282917211428757,11.4,1.7,0.0348224615363047,16.0,2.2,15.49,0.73,1.855,1.9288,13.5492,0.0934,11.2063,1.0017,1.0071,187.6173,0.1209,6.6601,0.12,3e-05,Z,NaN,NaN
17547893,0.541471,0.541478,0.5415,1.0,524,0.0475911156038424,2.1,1.1,0.1274152713660338,14.8,2.1,15.54,0.93,44,0.0201424245063756,2.3,1.2,0.030785286118718,8.1,1.6,15.65,0.7,1.8468,1.9248,12.8312,0.0645,11.3975,0.9234,0.9498,37.9363,0.1673,7.8157,0.23,1e-05,Z,NaN,NaN
