index,Period,N
6810,0.6274885951332643,1320
6811,0.3082481143527012,650
6813,0.5398508961628562,659
6814,0.0,0
6815,0.5838091405873365,49
6816,0.290038222917864,553
6819,0.7292299351000117,1382
6820,0.35250689988457673,1248
6821,0.5861878843334066,1402
6822,0.5276172407035032,1260
6823,0.4712216330965871,56
6824,0.5020087109329008,56
6827,0.537676792744325,1852
6831,0.2722298918281423,63
6833,0.48900067762107835,2012
6835,0.49928863531156087,36
6836,0.47569669454990215,1314
6837,0.8634728257697669,12
6840,0.27551070476795153,1958
6841,0.6300770905168064,1912
6845,0.611160184572461,807
6847,0.50203435863076,99
6850,0.4937546745604505,791
6855,0.5910552930636038,655
6858,0.663618701957708,558
6860,0.6170991563816032,544
6863,0.5217926301446518,1946
6866,0.3297031219348338,1147
6869,0.2963628336331083,829
6870,0.7232498617801048,1084
6873,0.5324933766267042,1313
6874,0.5884624069924779,1300
6876,0.3307141451108001,1291
6878,0.6407692803001737,1284
6883,0.5293879315743275,1171
6884,0.6745715662820544,1330
6886,0.7308461797233221,1264
6889,0.1945954358757798,55
6890,0.4643778813525549,1375
6891,0.11812909311615474,56
6893,0.523681804200712,1344
6894,0.6369277037327945,1371
6895,0.0,0
6897,0.5221569586751394,1271
6900,0.5148060864272492,1329
6903,0.5597006805467927,1349
6907,0.5265141019769327,668
6909,0.5398700141858376,561
6910,0.8529980867672001,401
6913,0.6312064328256963,555
6922,0.6106676222506309,1388
6924,0.5862887397810334,3943
6929,0.548346145983986,922
6933,0.5680367402561857,663
6934,0.6006776983366061,692
6943,0.5716558262308156,1977
6949,0.5127197303710228,698
6950,0.6396500664037044,1106
6951,0.6260575950504697,652
6953,0.5543743071532516,688
6954,0.4253499940128564,17
6956,0.5892444527789188,1098
6958,0.5888351389599319,1105
6959,0.6236455108784392,328
6960,0.7028075253815717,1098
6964,0.0,0
6965,0.5893387904289925,659
6966,0.0,0
6968,0.0,0
6969,0.651354844387666,542
6970,0.5234399139031869,552
6971,0.6687218103057962,260
6972,0.5275052937724993,526
6974,0.6261097217306464,562
6975,0.6193005574336665,1149
6977,0.6314630307114076,1147
6979,0.6512515172329522,1074
6980,0.5151476313841409,1087
6984,0.6489780870638258,484
6985,0.5270563713155306,1101
6987,0.5552710780659198,1025
6990,0.47964122364529604,1102
6992,0.6311514505736238,2359
6993,0.4924893370302897,2406
6998,0.5909056351321429,659
7000,0.30221058876280904,658
7001,0.0,0
7002,0.5986014308523979,281
7003,0.3387367673055572,557
7004,0.3123350495778998,546
7005,0.0,0
7006,0.44805246801492726,553
7007,0.3487408739950903,549
7008,0.554541531601061,547
3,0.5769402946629982,1995
4,0.6159656631860674,1533
7,0.5450705379404969,2052
8,0.3584098561116542,2065
9,0.4966668704940263,2146
10,0.6105638550217469,2084
12,0.5695991252323913,1681
14,0.6260381502026595,1960
15,0.9802422321716259,38
18,0.6282908814403518,653
19,0.6649924681032967,657
21,0.0,0
22,0.3374958607751039,553
23,0.6712302708385935,549
24,0.2993958798039185,3769
27,0.6161348432784064,1878
30,0.3929024519329822,1920
31,0.5507905795538274,1915
32,0.512433217338854,1946
33,0.6271318152870525,3161
40,0.6886164388159114,553
52,0.543718408291787,1085
53,0.5529069253757894,1132
54,0.4892544321466998,1911
56,0.5871379220464554,478
58,0.31035234321167493,56
61,0.4727501082991054,686
62,0.5412568731752635,2018
63,0.38063734675592487,2135
65,0.5797170962668254,1176
70,0.45598099283636173,2796
72,0.6405786084062466,1376
78,0.5698582006614203,549
80,0.6144466920165974,509
81,0.5952297859907246,547
82,0.6102574715487069,1441
85,0.30834221026700886,1451
86,0.5592146517736684,2768
90,0.5553146945285083,59
92,0.6192541949065322,1611
97,0.5218016176917992,1659
101,0.3420083718650953,1963
102,0.6884181199527991,2078
104,0.6389209442325752,64
106,0.3643173726193492,2015
107,0.4974346410263234,1993
108,0.5714410898890154,4184
109,0.5518385714116985,1997
110,0.2952629644603381,751
113,0.6050381936675651,663
114,0.5094180889519511,1012
116,0.4873859900741169,553
120,0.36933924258485057,60
121,0.6445917628008145,4522
122,0.5196457045119267,2612
123,0.25381798685768614,28
125,0.47913027655588336,4517
127,0.2816834220433758,1935
129,0.595013744739105,1946
131,0.4003936831551667,1890
134,0.5282910622403127,3376
136,0.4713985411390007,1086
137,0.328117835199323,550
139,0.484770618119774,536
141,0.561027984052335,553
142,0.5759952338388363,1096
143,0.5238335351815961,1087
146,0.5735858790637592,1093
148,0.6375507738538855,1066
153,0.5280753475708324,496
157,0.7417795577865415,498
158,0.7518436777710469,497
163,0.6075912072221675,724
165,0.0,0
167,0.594927138769261,2040
168,0.4865593547532164,270
171,0.6138334052022543,495
172,0.3360236898810701,497
175,0.4363912722358729,2042
177,0.2751054015159347,492
184,0.3440113939276566,1051
186,0.3249053099946002,1051
188,0.2662123105277425,398
189,0.6847765632091077,1020
195,0.5137957084332981,54
198,0.44516262272347656,2154
204,0.5774196942320208,1227
206,0.7253525653512023,1073
207,0.63158517741881,1123
208,0.5762455815841034,658
211,0.5196536405115122,590
212,0.5015963171922017,909
214,0.5409426198335133,1186
217,0.6220118525617516,718
218,0.321902695757931,727
223,0.49275742701446595,50
224,0.0,0
228,0.520067044265352,51
231,0.46643875065583895,1947
233,0.0,0
237,0.5385918989989315,1850
239,0.6150273374372519,1115
242,0.0,0
249,0.6385508508396891,2628
252,0.612691123560106,2563
253,0.3331961097606681,2612
255,0.25381798685768614,28
256,0.6038916780203781,2626
259,0.3722583850060754,1908
261,0.577493502802465,1085
264,0.7647106116373479,1079
267,0.6414513618355316,494
268,0.30436303522680797,496
272,0.3444979888304253,723
273,0.5190404861130407,596
279,0.7812431370046433,602
280,0.5726272810784271,582
282,0.5770521202052347,597
283,0.5380606694986289,982
285,0.6685429416538025,966
286,0.7193971078128926,56
287,0.7908086416648992,725
289,0.5943945308858732,492
290,0.5400217140868347,498
295,0.5702512924017725,656
298,0.4887159586750884,1056
301,0.2789717075948036,444
302,0.551970234521675,71
303,0.0,0
307,0.4619440843633114,1105
309,0.579987049147226,398
313,0.12650043103619027,41
315,0.5071835647258586,54
318,0.29059456392277805,1113
320,0.6158593441204627,2142
323,0.511947874105357,396
324,0.6299750788144525,53
325,0.6312858783468178,1164
326,0.621193042134365,1157
327,0.6238120909590541,107
334,0.3269679434544146,723
335,0.3514007940528424,717
336,0.15806369855071997,4
337,0.5504833337758499,718
341,0.0,0
342,0.609229955500199,181
345,0.6087373975349688,599
350,0.5718972589671847,71
352,0.30002861260275787,1520
355,0.6659077583461289,1408
359,0.5691726001159714,1540
365,0.6886813709790349,2282
366,0.4839117553530287,2297
367,0.6129316146984563,2334
369,0.38230555055864673,15
371,0.5832536863069748,594
372,0.5469274130657671,592
374,0.5804953585398461,2858
381,0.6497170111238575,4335
384,0.5913399957217553,1662
386,0.6210877436872494,949
388,0.5774411371685548,608
391,0.6240504854352692,712
394,0.4818026172893694,715
395,0.33043037249207535,725
396,0.5685813079031509,1302
397,0.6184571916719105,589
398,0.3543583039764631,590
399,0.28202739164916774,594
401,0.45927800172664834,938
403,0.5127834472378542,619
404,0.6438531577163821,981
405,0.5934152235076665,975
406,0.579309588002864,929
409,0.5527747863896373,1088
410,0.5560047854395842,1090
411,0.23357959536508166,45
414,0.6516983671937745,396
415,0.31858164749748397,392
418,0.2668134387817818,388
420,0.45462468659044863,1121
421,0.292857882291977,1076
426,0.6425470013767013,396
427,0.5690268866774378,393
431,0.623909508172511,222
432,0.5970896832123344,390
433,0.6633693325160805,396
435,0.0,0
437,0.5400594844803145,617
439,0.3572881345236501,2345
440,0.31150066392744424,1220
441,0.5493881257253966,1177
443,0.5065089179041433,224
444,0.5943087629399906,181
445,0.5557198229051438,222
447,0.31049061809557155,224
448,0.5332429877513544,224
449,0.4869007516173804,221
450,0.48310464918526896,219
451,0.5917467821810455,2295
452,0.3547954423118999,90
454,0.40276598000216046,1160
455,0.7112108963123979,2285
459,0.44692794579309386,1260
460,0.2916090415135644,1239
462,0.2975606940789996,721
464,0.5978192921218719,722
467,0.36364534455206254,723
472,0.6640550382305908,2198
473,0.7471687267337058,1451
474,0.7018808903800626,2013
475,0.34444670353288526,2060
477,0.5990616278406368,2312
482,0.6474802583365136,739
483,0.6293121164547566,854
484,0.46331721665218906,589
485,0.533547690691891,590
487,0.5825603403126655,2820
493,0.3867605531437598,1284
494,0.6339301364022418,734
496,0.5301211274468021,851
498,0.6424757416238243,947
500,0.5073343825836745,710
501,0.33014239847379456,706
502,0.5800829113256147,708
506,0.6251360109709999,1521
507,0.521388757645152,1250
511,0.08673089773515506,57
513,0.6226246269185772,965
514,0.26933777130375736,965
515,0.5866470105548395,1004
516,0.7138044649415393,965
517,0.45779396936596317,442
518,0.5069468731957915,1111
524,0.6445715824294389,111
525,0.31896195011943207,53
526,0.13120323891155822,51
529,0.3691359628288109,1266
530,0.4004652792080903,1110
533,0.5411559135884866,1256
534,0.34912402422359107,1188
537,0.5767905859939795,222
539,0.5784751539167213,108
546,0.5995757323719059,52
548,0.5503597230942037,843
550,0.5531988842977655,1962
552,0.6365093589210915,1932
560,0.5183866941999624,2116
562,0.6006788920777769,2207
564,0.5610459498394029,2437
566,0.4821280405388512,239
570,0.6775800790341872,734
571,0.5731803391909708,712
572,0.323154968012913,832
578,0.6319861543831102,2577
579,0.5174462459279546,33
585,0.5510956585286748,2403
588,0.48964129350198676,951
590,0.48407602683312134,712
593,0.6021357427752178,1316
594,0.5776089044101734,700
595,0.6040819457642452,688
596,0.6036381842113796,839
597,0.6362282519050061,845
599,0.6141092646777973,1022
600,0.6174027297977299,1044
601,0.3313826517706432,1054
602,0.30365122503628644,965
603,0.5237701648271414,1027
604,0.4151617531717552,964
605,0.46825349664817023,1091
607,0.5796807421751149,1061
610,0.05145806136881277,140
612,4.955925607775894,88
613,0.5094394416127174,1060
614,0.562851019103666,1086
615,0.7147537085808443,1123
616,0.4842035599345737,1068
618,0.4600753204233157,2241
629,0.5540493820742108,1261
630,0.5976943322757431,1186
633,0.754620717890741,716
634,0.4431017487065642,4
635,0.5817960751179578,847
641,0.5772205536304398,1288
642,0.6425507746560907,62
643,0.5679934449475766,2078
646,0.6678037769678783,1990
648,0.5834057296190996,2069
651,0.7308958138578996,2100
653,0.303900476341619,2105
655,0.6245436884094345,2052
656,0.5125216932569174,4936
657,0.661059264598734,4999
659,0.704516890497192,5003
662,0.6140996788894375,2499
665,0.6350997643687964,843
672,0.7057414770503595,5429
673,0.5938059397004123,2830
674,0.6618354599978754,2892
675,0.3022290236519837,5123
678,0.5697893262268602,5214
680,0.4099942803650165,2440
685,0.30706979927554173,1019
687,0.6000027107743792,413
689,0.5989509913468669,949
690,0.67650093459297,703
691,0.4145986228620862,691
692,0.5046766753976178,691
694,0.32559621914837816,839
695,0.49825309192111117,845
696,0.7309021200520934,419
699,0.49902026219463325,1050
700,0.4928225631953077,1053
704,0.7327303977265468,185
709,0.6234708741684226,1057
711,0.5656450898971832,1037
713,0.597350344832003,1124
717,0.4211945451342612,2231
723,0.7492008295504766,1558
724,0.6373186703345526,1202
727,0.5617595786017655,2440
728,0.3229915701148233,1232
730,0.5436789599999995,261
731,0.5269006038735864,709
736,0.6006781234313,831
739,0.5588895160431807,1988
740,0.7045585368115508,1815
741,0.5767218288024195,1987
742,0.34906195592327677,1953
744,0.5509159707000739,4001
745,0.37684395125643444,2105
747,0.3142850769269622,2066
750,0.9973239035458541,64
752,0.5195406841138672,2032
754,0.532105226082248,2762
756,0.4812495883186844,2700
757,3.011196673091961,239
760,0.7162722308665154,725
763,0.7464232325572101,478
765,0.4509313474349526,60
769,0.6139081338652776,844
771,0.5548105714795134,2623
775,0.48677008530385757,2908
777,0.33768678739758845,2702
782,0.6792807290205346,2372
784,0.2841406189078277,22
787,0.680528526144865,1035
790,0.4987403686447797,38
795,0.44153396772897974,693
797,0.5244756929984561,686
799,0.5267255026167644,831
802,0.4781077562866118,2437
804,0.5408004819193124,832
808,0.6156093170160102,1036
809,0.557861992133051,1036
811,0.5499980612521758,1052
812,0.3851582590185371,81
819,0.5187870348549324,1117
821,0.552310691385079,1124
823,0.6385535721768497,728
824,0.0,0
827,0.6686828714762808,1269
836,0.6257203508854462,1320
837,0.5529565529918334,1321
840,0.0,0
841,0.5869909190310063,39
843,0.47002719412519134,436
844,0.38518767791265607,708
845,0.28506805162673204,625
846,0.7710779720876302,832
848,0.6228622015856556,833
850,0.0,0
851,0.2870455730368142,1943
853,0.6195566505095776,1332
854,0.6267966267145121,3731
858,0.2903953474764751,2225
859,0.28884903983992144,62
862,0.6673208072482921,2249
866,0.484897256616023,4221
867,0.4639672739736233,2991
869,0.6114742450842446,1643
870,0.34339041837690737,964
871,0.6501447212230821,1616
872,0.28733508034437605,928
876,0.33198272011521957,2705
877,0.4878639220819958,2714
880,0.6251600247181994,2395
881,0.5464872155492532,2395
884,0.5790622151438416,38
887,0.6765293379402919,1004
891,0.5329615116251281,38
892,0.5436174617133537,1045
893,0.0,0
896,0.7567603474511049,928
897,0.6034194395441171,929
900,0.5538894452479044,576
901,0.0,0
903,0.7683791804053781,2005
904,0.547864063700056,2002
906,0.43486101287103385,1023
909,0.38658951486845194,607
911,0.5871575184648814,1062
913,0.5929068274996034,1002
918,0.6136644110427417,1122
920,0.3074847924422529,1113
923,0.6953978565942043,1161
924,0.5776062501480628,725
925,0.6084589447652594,1202
926,0.314071422104713,1160
927,0.6527097300248474,1155
929,0.626276070922461,1199
930,0.5734244425214791,1310
941,0.7207591221985675,1297
945,0.6142935594165593,265
946,0.5809128866129966,918
951,0.0,0
960,0.46437050888220915,2027
961,0.5581070982113541,1900
964,0.3488450693028563,351
965,0.5640696729138385,1988
966,0.6302204744916895,3728
968,0.6732886973423232,2225
969,0.6259754204579732,2251
970,0.5371549488190099,2191
975,0.5717524397156593,2745
976,0.5994902073746028,2623
977,0.5873884335440052,2694
978,0.6893773855999388,967
979,0.1669877535347107,39
982,0.5160454426909169,2645
985,0.23333607832492406,31
990,0.2717429053023145,2398
993,0.6467105022665148,2028
995,0.5908406228100753,1040
999,0.6115404209613564,2001
1000,0.5825940017683459,499
1001,0.0,0
1006,0.0,0
1008,0.5549090451886832,570
1009,0.5619498947953949,569
1020,0.6346737911179183,2251
1023,0.2906103243417029,699
1024,0.5821805422744175,1201
1029,0.37854103234331465,1328
1031,0.7712077830606747,1329
1032,0.5947051171153905,1253
1034,0.4936981181430122,1308
1035,0.578951339178559,995
1037,0.7639934321585358,1268
1038,0.5442604645176331,3187
1041,0.6626851860085785,929
1042,0.5345262491348474,929
1043,0.6722191958062058,924
1047,0.0,0
1052,0.2872139625355365,1988
1054,0.614271818187795,1995
1057,0.4750520027987677,2218
1058,0.5809443002582522,2240
1061,0.49083753163858057,2257
1062,0.6775945024974386,55
1063,0.7722616067336711,2256
1068,0.5862455469009884,2733
1070,0.4654855495753515,911
1072,0.3065841618175337,22
1074,0.33902105155181556,574
1077,0.20263129714031178,35
1084,0.600606191990236,2746
1085,0.4830874415379432,2184
1089,0.6747918655811077,740
1090,0.33128222644686717,1013
1093,0.5206364544390899,1039
1094,0.3574912834025136,1037
1096,0.49486931135647444,1816
1097,0.349098946541643,928
1101,0.5170759524415531,926
1102,0.3342644694793692,1818
1106,0.4908962138786026,566
1108,0.6220640020213688,233
1111,0.6558334844018673,1055
1113,0.6314161561201397,2142
1114,0.6083182746059372,106
1115,0.4518685613635409,154
1118,0.4671714685079833,1211
1120,0.5634555914875616,1162
1121,0.6521244943497893,1151
1122,0.508461071551325,1205
1124,0.6522861219042279,1284
1128,0.605062938164094,1331
1131,0.6502522332902877,1281
1135,0.6535223360825463,1310
1136,0.7632181229123295,1922
1137,0.5219775075264623,1908
1139,0.5368909339289287,923
1140,0.6066315135512331,928
1143,0.5824755056876629,564
1145,0.5486379373587353,1900
1149,0.58285616403156,1974
1150,0.5496705764785471,1975
1157,0.582664561654535,2215
1158,0.5164237879190908,109
1160,0.5214945045620831,55
1162,0.5587507657703465,3867
1164,0.6245850530609514,2767
1165,0.621675075776232,5107
1167,0.6473335047671878,2695
1172,0.6029334505118372,2747
1173,0.514594718242705,2742
1176,0.5902931413953204,2659
1178,0.5211709182956399,1860
1182,0.5476785883662993,896
1183,0.0,0
1184,0.4771267475428241,903
1186,0.2639354313312898,891
1190,0.6429492432144222,568
1191,0.6168484620284511,568
1193,0.0,0
1194,0.4115458714086049,14
1198,0.0,0
1199,0.7262770296895042,998
1201,0.6260176128295559,1217
1203,0.6498962526411222,1173
1207,0.41669721533522125,1858
1208,0.6204331931564766,1191
1212,0.2951136685929613,1295
1213,0.5520086007640603,1223
1216,0.27477960377386346,1245
1217,0.5756058645937169,382
1218,0.27459339759284673,1206
1221,0.5175530868249347,1206
1222,0.5561804560408405,1338
1224,0.36213934879835297,1208
1226,0.5650877107585924,1269
1227,0.6044702227701902,1323
1228,0.5321900401633969,1270
1232,0.49687629646619635,1350
1235,0.610380085954085,4307
1238,0.6001087690771472,1287
1239,0.47219990482814533,2400
1240,0.5352866054131452,906
1241,0.5814856982670099,909
1243,0.5643826612713262,905
1245,0.6142885548726368,1820
1246,0.5382774640131323,904
1252,0.6433225006711885,1362
1253,0.3489693349763819,1972
1260,0.5301441351543204,4830
1261,0.5460145888580191,2193
1262,0.5563956511607105,2187
1264,0.5945979066271764,2263
1265,0.5733595909300412,2702
1268,0.633838098448585,2265
1272,0.3405173354306876,2395
1279,0.6768990327013027,2327
1287,0.334046874295529,2436
1288,0.6596280227393106,5082
1290,0.5760684952357463,4016
1296,0.4831446745767101,2653
1297,0.5342113280932926,2639
1298,0.6790354854132618,2591
1302,0.8491766283713088,2170
1304,0.5729889988645072,2169
1306,0.5524707153034369,892
1314,0.0,0
1315,0.5201216661007978,389
1317,0.2694685731505106,901
1320,0.5024188106771325,525
1322,0.5195697377477554,527
1328,0.6220434587452153,1060
1330,0.4779993278088952,1031
1331,0.32347293417795997,1063
1333,0.5016317931663847,1026
1337,0.6717241854481252,1201
1339,0.6447706396623898,1191
1341,0.6465150158509947,1164
1342,0.5708760657253997,1203
1343,0.5520744957434578,72
1346,0.605174850861625,92
1350,0.6086424301061233,1208
1354,0.6089353402843614,1321
1357,0.4539897345322522,1321
1358,0.2959974696302892,1397
1367,0.7505534648407681,905
1372,0.6079985093523309,525
1373,0.5943864581332486,526
1375,0.5332063496990274,526
1383,0.6041573981370683,2370
1384,0.30400247556785864,1967
1387,0.5182928650465227,2671
1389,0.5562020388662052,2688
1390,0.5864618148334761,1092
1393,0.6965449070956684,2677
1394,0.5272549545390346,2669
1396,0.5706245483900576,2679
1404,0.6844963473306239,2321
1413,0.5364733484182399,2477
1415,0.7076570309220029,58
1417,0.5843598618196614,2418
1418,0.6510259266840132,51
1422,0.5064388733827,2406
1423,0.5574746245115886,2548
1426,0.6144738710589482,2632
1427,0.5210172479580751,2611
1429,0.23768051362659398,903
1432,0.33385053509226364,773
1435,0.27246201367446554,933
1436,0.6790921739035644,1024
1438,0.5601467321444625,1019
1442,0.5295468143257868,1052
1445,0.5888061408903309,1025
1449,0.6135469972097299,1423
1451,0.32750156531795893,911
1453,0.5894821582715649,903
1457,1.004162798903992,518
1460,0.7051681635917753,520
1461,0.0,0
1465,0.4774132300814876,1024
1466,0.3626384096474377,1028
1467,0.6305643145180334,1064
1472,0.48985139996854865,3306
1478,0.6698353767204525,1218
1485,0.3421662969802667,1190
1492,0.5388913282546475,2363
1494,0.641127817149934,1174
1501,0.3024019862904996,702
1504,0.5228992319739547,1335
1505,0.553470685244052,1318
1509,0.5841680768364766,2487
1517,0.28046778558458463,904
1521,0.5042094539077877,907
1525,0.5993115865961188,911
1533,0.6051811432710047,62
1534,0.5616845353760115,2525
1535,0.6602319511186517,2489
1542,0.529521858236245,5034
1544,0.6411218815405247,2663
1546,0.5061650181320279,1152
1556,0.6378361293071003,2484
1557,0.5246460290140306,2694
1559,0.6439981573661887,2682
1560,0.5060097780850905,2617
1565,0.4777322570837634,60
1568,0.5281627926998235,2306
1570,0.6499631124525959,2350
1571,0.5816776757662574,185
1572,0.42330936622046983,908
1575,0.5700858582944033,2501
1577,0.4625971097098685,2482
1580,0.5139953735719203,2103
1581,0.18910532289455953,40
1585,0.6221346154743261,2396
1588,0.6946772889037497,2607
1590,0.4651187014925364,1075
1595,0.37574731534610656,1033
1597,0.781423076389179,666
1600,0.5019551397416269,1035
1601,0.5466853432006309,907
1603,0.7399649886368134,1032
1605,0.6008840214127252,1031
1607,0.5881390854391538,1033
1610,0.45995362680579815,1035
1618,0.5149036315325485,1375
1628,0.502690546491298,897
1631,0.48960005700065495,521
1635,0.519685310051439,520
1644,0.572711541016762,1054
1647,0.3198305077094206,1020
1649,0.5485273837732859,1234
1652,0.7419891337128312,1190
1653,0.6033281375859506,1034
1667,0.5744310877323648,227
1668,0.6042610931215338,245
1671,0.46326603772834674,1218
1679,0.3772949924903346,1217
1690,0.7308557687311715,2355
1692,0.7869924932418205,910
1695,0.6351150925340662,912
1699,0.6878834851864122,519
1702,0.0,0
1705,0.6183159310516042,2427
1706,0.745022238782755,1666
1709,0.8606285460953704,2365
1710,0.4139599466592801,2406
1712,0.3590405888600299,2643
1722,0.5498396801543137,2199
1723,0.6743164933400735,2378
1726,0.2698766207977587,2404
1743,0.318642920812356,2415
1750,0.2858240121396752,2441
1755,0.6128949649991838,51
1756,0.6009489183752293,2421
1758,0.5724981432250944,3368
1759,0.49237058832047703,4937
1762,0.4902927975656471,2603
1766,0.5012819708177988,1042
1777,0.2973763294121645,17
1780,0.4643649394489029,1042
1790,0.6545819964977416,571
1794,0.323512362972323,572
1795,0.5792610815744608,534
1798,0.42380316374520954,1048
1802,0.7294522351976891,1038
1803,0.34777010035168704,2036
1804,0.5805030507221616,1061
1805,0.552659778158914,1049
1811,0.6115078023427025,1034
1816,0.30403557551340027,890
1817,0.5677757174449429,1168
1818,0.6105909204310948,1218
1823,0.538659834339402,338
1826,0.49781016442263515,209
1827,0.6617498856108223,1207
1829,0.6531698856922602,1204
1830,0.7416348636454076,1188
1831,0.4719699447497032,1209
1837,0.5267331085992031,1218
1843,0.6471485395115197,2399
1846,0.8036803593770174,2331
1852,0.5419515968915822,913
1853,0.34176259043488433,17
1859,0.6813066278569605,911
1860,0.6019997011627531,707
1871,0.3456478948633107,5132
1872,0.48871990978741087,2768
1876,0.3444894899585065,2365
1879,0.2639668237640576,2688
1882,0.611379438652821,2684
1890,0.7131764174897997,5342
1891,0.6281470356914807,5434
1895,0.34820189454965317,5368
1896,0.36216130227558896,4098
1899,0.7060130971933667,921
1900,0.2791219474320873,925
1902,0.6704072858423903,905
1907,0.6568009971154185,2379
1908,0.504441194850458,2369
1912,0.5416386350430576,2446
1914,0.5735533420882869,2434
1916,0.5233777400095212,1033
1917,0.585553580062032,906
1922,0.4401364237807035,2052
1925,0.6007751121218945,2041
1929,0.6155763302592147,1049
1931,0.0,0
1933,0.35720973036714243,907
1939,0.5364141935539425,554
1941,0.654078031356081,572
1942,0.0,0
1946,0.3337234248700965,1066
1948,0.7521838838894037,1042
1951,0.6586067490755426,38
1953,0.3237568722261682,1034
1955,0.506147947542316,1077
1958,0.6722027129719799,1182
1962,0.5943916666984702,2494
1963,0.46627915016885624,1159
1964,0.6032943986571548,2489
1966,0.6452559638591764,1219
1968,0.4471943818046599,1218
1971,0.5738066739123759,2503
1973,0.5638255551589592,1179
1977,0.6916073254424708,1215
1980,0.4553884467518507,1179
1983,0.6203557269543077,59
1985,0.8016021771436562,205
1986,0.5334259941619209,1241
1988,0.6789111095975233,1228
1989,0.4116952957261181,1183
1991,0.6056703335174656,1239
1992,0.29381892298501766,2775
1997,0.6176712882117703,2851
1999,0.7069210152426338,915
2000,0.3563787724663933,902
2005,0.29401571083389694,920
2016,1.0000729971578275,53
2017,0.5751522840807514,3017
2024,0.4722544503606239,5658
2025,0.6895833803998366,2962
2026,0.5755878784121419,5663
2029,0.5745573511268085,59
2034,0.0,0
2035,0.5081208792376924,3065
2040,0.33560557901635885,3054
2043,0.3265178857986416,3032
2044,0.5779464516837268,3038
2046,0.0,0
2048,0.3821000283740026,18
2050,0.2835685200042481,899
2052,0.8168473721428258,914
2054,0.5855515629915408,218
2055,0.3259042829343144,920
2068,0.5473865879923856,2696
2070,0.5857738026765286,825
2078,0.6217196022421082,1063
2085,0.5797534808760125,1041
2087,0.6108932749142022,567
2088,0.5378962139465282,570
2097,0.36680656211212265,505
2098,0.5923212678033789,1066
2101,0.6497762042554677,1063
2102,0.5796455963464943,1033
2104,0.6323598313165724,38
2105,0.649796646144735,657
2108,0.2765661832132236,1061
2110,0.646449896682924,1040
2111,0.3544167253143192,1322
2112,0.6144007750419145,1323
2116,0.44165364217690284,1275
2117,0.6075037997074606,2324
2118,0.4641152543147334,1327
2125,0.657315695705694,1327
2127,0.11948886025916618,51
2128,0.5275484002596889,1340
2129,0.688301741096748,1339
2133,0.4876260173708306,1177
2134,0.39760572653972975,704
2138,0.33618007961042473,1231
2139,0.3102292580929714,1226
2147,0.5720622568210417,1230
2151,0.49926766284659596,52
2153,0.5621928672598402,1245
2156,0.5324203637350396,1173
2157,0.3316814868053455,1174
2159,0.3077908240558794,1304
2164,0.5556085350337393,1534
2166,0.6054317878267629,1665
2171,0.6616732651963039,925
2178,0.14391004233330323,50
2181,0.3153438645835084,2768
2184,0.6428684865682921,2700
2185,0.4756843936270382,2769
2191,0.6063297813463084,2722
2192,0.6479948517837936,2717
2194,0.25944825661452875,3065
2195,0.4865288973275969,3044
2198,0.3337473549442881,3093
2199,0.6083792213673257,3105
2202,0.7699365726467576,3152
2203,0.6431437483026013,2970
2207,0.27606177423452494,3169
2213,0.5673155350129017,3040
2218,0.7525848868781295,48
2219,0.5994102274141317,3035
2220,0.32278612027010684,901
2221,0.4009392376399161,18
2223,0.1593761622555587,15
2225,0.46294584128892147,254
2229,0.6126133089907881,5757
2230,0.28132244749160795,5793
2231,0.6149514507945895,2760
2233,0.5627380677445565,2895
2234,0.583868652775607,2809
2239,0.5053484258357284,49
2241,0.5703718467759165,2652
2249,0.574655258217262,1059
2250,0.6145087858622389,1769
2256,0.5260650480761115,1040
2258,4.858934008968589,5
2260,0.6074778588058815,1029
2268,0.65792074521765,75
2270,0.3209761224163153,1173
2277,0.5921507838801023,809
2280,0.5203336102725775,1174
2281,0.6098267332809582,1341
2283,0.8242815532056121,1261
2285,0.5896375019781608,1338
2286,0.7671036586252689,93
2287,0.4819465931687167,93
2289,0.5815259676915885,615
2293,0.5491038100445055,1567
2295,0.5877328360831581,1556
2297,0.5695070508085952,873
2299,0.34400947572618246,849
2302,0.631500672975994,1653
2304,0.5285523257590764,685
2311,1.1467974262850094,875
2312,0.3584915199838347,1612
2320,0.3475500287297349,744
2323,0.6762185610729956,843
2329,0.5048099526012512,684
2332,0.47363555928314516,802
2336,0.6150996630897734,1103
2337,0.6263077322575212,1032
2338,0.33742776240241945,1787
2339,0.6538280804408089,1037
2341,0.5365800713154171,1035
2342,0.6141668643391676,970
2348,0.5859999212355688,1024
2350,0.6206710140586984,2115
2353,0.4818626376710375,682
2356,0.5448666194963909,307
2357,0.28381214124224863,901
2361,0.5377735520650194,1613
2364,0.48831769154033455,1097
2367,0.34610049906285373,1181
2372,0.5811397471691047,1352
2373,0.697763844151466,1350
2378,0.33676560811663037,730
2382,0.5508810698465256,903
2383,0.6254119293315862,842
2385,0.6026467630141865,1641
2387,0.4889934394445886,25
2388,0.5448946555351047,2838
2389,0.4462749932042779,2758
2390,0.5475873701811556,2809
2392,0.6557133634955844,1393
2395,0.5737695706674051,672
2398,0.5381093661192671,758
2401,0.5390967412680496,715
2402,0.5565882730722115,771
2403,0.561359284432042,57
2414,0.5136802810141263,815
2416,0.6520830497357452,866
2421,0.6142854961917628,1804
