LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,LPlin_rmsdmag,LPlin_chi2dof,LPlin_chi2dofR,LPmean_rmsdmag,LPmean_chi2dof,LPmean_chi2dofR,Lmmax,Lampl,NdataZTF,ZPztf_rmsdmag,ZPztf_chi2dof,ZPztf_chi2dofR,ZPmean_rmsdmag,ZPmean_chi2dof,ZPmean_chi2dofR,Zmmax,Zampl,Lindicator,Llimit,Zindicator,Zlimit,Chi_diff_LINEAR,Chi_diff_ZTF,Ampl_diff
2812086,0.6460155568690391,0.645998064545701,0.64600681070737,1.0,296.0,0.08154852513814,19.74435000396251,2.922243768494767,0.0850659360290668,24.12149479237152,3.112984002636789,14.585117132260615,0.6158461197908629,446,0.0526232542128621,11.923201486964029,2.569263948093812,0.0575635523538306,14.088748492306408,2.7475206945808464,14.410850039918913,0.6897364063197511,1,0.25,0.0,0.25,0.19074023414202212,0.17825674648703416,0.074
2826769,0.611934593823587,0.6119340330745733,0.6119343134490801,1.0,309.0,0.0580678636279394,2.3870035997454053,1.2605364841891478,0.0585210381029313,2.377972032659188,1.2808541690719013,15.092679219687565,0.4823301022254291,448,0.033771714402185,2.446983981023494,1.2208896233894844,0.0342220394064055,2.441560066552999,1.234355277526653,15.03962326632233,0.4957563687369717,1,0.25,0.0,0.25,0.02031768488275354,0.013465654137168714,0.013
2839032,0.3371452756806033,0.3371444534540806,0.3371448645673419,1.0,229.0,0.0805543607875599,0.866104678223103,0.7585619775138671,0.0820726910230367,0.8661648524922311,0.7438469484143545,15.494263805781037,0.3270983548838408,685,0.0489941418270065,2.0499213220139083,1.2463647954690318,0.0487385583470751,2.044361492353907,1.2466907303838302,15.475850606673587,0.3266765859668066,1,0.25,1.0,0.25,-0.014715029099512611,0.0003259349147983759,0.0
2860293,0.3319361072622218,0.3319398362057358,0.3319379717339787,1.0,239.0,0.1481030687807555,0.96691568833734,0.9050724426388702,0.1465894675422701,0.9977508616374124,0.9201187964816904,16.22109679395154,0.3902291407233278,790,0.0591801539898309,2.093560810474311,1.374858394219509,0.0646252266354731,2.2494010603838475,1.5147783504650234,16.156656810187506,0.3917733505248648,1,0.25,0.0,0.25,0.01504635384282016,0.13991995624551445,0.002
2873728,0.6188467348939797,0.6188355213523824,0.618841128123181,1.0,522.0,0.1142364726735863,1.098323179131104,0.9168826347108489,0.1108621273552059,1.132396065419107,0.9252299702483672,16.17457990169953,0.4763408222477565,306,0.045392630008608,2.224492431062023,1.2263568185353877,0.0420898913089982,2.5945376356631478,1.1400024983183037,16.100250062113673,0.4905125769601355,1,0.25,0.0,0.25,0.008347335537518319,-0.086354320217084,0.014
2892940,0.539856129879855,0.5398951253829993,0.5398756276314272,1.0001,462.0,0.1195997891797548,3.6815584733698414,1.2578916699462157,0.1546851762492662,5.042083976167349,1.5074379363601529,16.16030518013094,0.8981928676061877,297,0.0511168616342636,21.81752742286721,2.416273495577454,0.0881216389443829,48.63863070748366,4.049119248475878,16.168315506837178,0.844789012999545,1,0.25,0.0,0.25,0.24954626641393718,1.6328457528984242,0.053
2913030,0.2892395724199074,0.2892475933721207,0.289243582896014,1.0,255.0,0.0911029448525994,4.657454560164127,1.7436574998985888,0.1040524984190463,6.632132203104057,1.8645830469232176,14.718910034064006,0.3911837826736182,764,0.0638644068897796,3.5727346563319733,1.71142372975334,0.079728127257308,6.393610005926953,2.105698994792165,14.657215637065892,0.4130393444421827,1,0.25,1.0,0.25,0.12092554702462888,0.39427526503882504,0.022
3036295,0.6297036316952348,0.6297146320926164,0.6297091318939256,1.0,502.0,0.0839734352668743,4.500542463194517,1.7936253442891508,0.0843928386034466,4.785987688922152,1.7956040855735254,14.87866271985529,0.3455266664291407,763,0.0860481522659461,5.91927434608638,2.24804135095818,0.0871521182176394,6.101357482618991,2.290173997999265,14.806555964725597,0.3424233178648421,1,0.25,0.0,0.25,0.0019787412843745855,0.04213264704108477,0.003
3044799,0.5580213454395272,0.5580143890559803,0.5580178672477538,1.0,317.0,0.0304239274718692,1.3012193504281309,0.9525327696061316,0.0331486830065356,1.462071967573355,1.0330033967739076,15.2364187514389,1.0098203195722188,403,0.0293460156310401,6.3827578825403695,1.5237482833805476,0.0305667058695957,4.646036975852697,1.579856114828232,15.177489997757062,0.9897684127975116,0,0.25,1.0,0.25,0.08047062716777598,0.056107831447684386,0.02
3094018,0.6058107859453002,0.6058052489496653,0.6058080174474827,1.0,307.0,0.08277327265215,0.6806090371489825,0.705969803151359,0.0845464035008426,0.6652900248067543,0.7188743978108135,16.335040568310706,0.5188342453705808,421,0.0367850069320764,1.6065516282478336,1.148512571510368,0.0379377610859992,1.6218608662347245,1.2124830058353817,16.316817231381833,0.5656053625156368,1,0.25,0.0,0.25,0.012904594659454482,0.06397043432501381,0.047
3162203,0.652663526850151,0.6526653821203364,0.6526644544852438,1.0,270.0,0.1137488834562325,1.7993228920441888,1.376924951558915,0.1163747047948444,1.7981072610822426,1.3746408772290548,15.24159560015633,0.3191034365414573,736,0.0759136149879018,2.755459704807173,1.5958544002249062,0.0768197591094945,2.7689483929038503,1.6125838150530982,15.19541558607654,0.303976253921574,0,0.25,1.0,0.25,-0.0022840743298602195,0.016729414828192013,0.015
3182815,0.650714873399633,0.6507007868933092,0.650707830146471,1.0,491.0,0.0591324826816206,1.151573218821108,0.9119539185449184,0.0640343343795643,1.5811303736223248,0.9492828740671484,15.997172924019424,0.8993594396831632,443,0.0257497522016201,5.360371690734866,1.5215693360032376,0.0246652462499806,7.012567297626468,1.4997922023467658,15.96895046778914,0.8879546967711338,1,0.25,0.0,0.25,0.037328955522230034,-0.021777133656471825,0.011
3218931,0.6939773701756297,0.6939408915718506,0.6939591308737401,0.9999,274.0,0.0512314301502306,28.02707519010385,2.6952217841279067,0.049866874790944,32.51941170757951,2.6355007512517976,14.242758315132344,0.7904141909739018,699,0.0582260472230988,15.324608155154586,3.0458129487541723,0.0685129075705518,21.29381591512008,3.5154734219609494,14.223841940951134,0.7020075453975565,1,0.25,0.0,0.25,-0.05972103287610908,0.46966047320677706,0.088
